time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,-0.013035,0.008960,-0.110711,-0.181781,0.140525,0.017405,-0.122279,0.012266,0.122893,0.034037
2.000000,0.036240,0.046598,0.024012,-0.020434,0.048934,0.021108,-0.198583,0.082424,0.215009,0.059241
3.000000,0.234797,0.148891,0.240216,0.222392,-0.297789,0.058111,-0.056962,0.084430,0.101848,0.028231
4.000000,0.295412,0.179836,0.015887,0.216033,-0.237456,0.071138,0.151241,-0.097177,0.179770,0.049647
5.000000,0.047419,0.098825,-0.285559,-0.061543,0.421457,0.090309,0.182713,-0.188308,0.262381,0.072021
6.000000,0.318465,0.050124,0.058074,-0.174793,0.335628,0.090592,0.043531,0.057365,0.072012,0.019978
7.000000,0.526209,0.034163,0.417174,-0.012480,-0.534185,0.079460,-0.028804,0.190587,0.192751,0.053189
8.000000,0.696089,0.040602,-0.435488,-0.064708,-0.120042,0.069955,-0.058760,-0.101253,0.117068,0.032431
9.000000,0.429749,0.024032,-0.278488,-0.072479,0.496209,0.074878,-0.118468,-0.095841,0.152382,0.042147
10.000000,1.002762,0.176084,0.598923,0.182760,-0.136755,0.099160,-0.030680,0.148937,0.152064,0.042060
11.000000,1.368236,0.177834,0.193233,0.175170,-0.458022,0.105994,0.129953,-0.005556,0.130072,0.036014
12.000000,1.142704,0.134918,-0.665819,-0.283865,0.555876,0.200400,0.010378,-0.190614,0.190896,0.052684
13.000000,1.650061,0.024603,0.526854,-0.115221,0.136946,0.208834,-0.158488,0.156521,0.222749,0.061339
14.000000,1.840558,-0.074117,0.472046,0.284299,-0.536976,0.213510,-0.020851,0.127820,0.129510,0.035860
15.000000,1.439915,-0.269064,-0.547354,0.251435,-0.019062,0.225642,0.233609,-0.193679,0.303455,0.082971
16.000000,1.052365,-0.538612,-0.209110,-0.156750,0.557605,0.226752,0.217648,-0.132705,0.254914,0.070016
