time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,-0.005460,-0.010847,-0.024224,-0.031170,0.010442,0.000410,-0.020580,0.004801,0.021133,0.009188
2.000000,-0.008790,-0.021646,-0.050217,-0.070118,0.022264,0.001780,-0.081848,0.019719,0.084190,0.036565
3.000000,0.034954,0.053412,0.108917,0.123797,-0.044035,0.001486,-0.033804,0.009748,0.035181,0.015295
4.000000,0.045121,0.091362,0.091806,0.161873,-0.047538,0.008557,0.132373,-0.032109,0.136212,0.059046
5.000000,0.002686,0.022252,-0.060410,-0.033510,0.018739,0.009485,0.187779,-0.046333,0.193411,0.083578
6.000000,-0.013005,-0.018202,-0.147153,-0.229153,0.072698,0.018609,0.020179,-0.006335,0.021150,0.009196
7.000000,0.026648,0.033074,-0.092266,-0.183010,0.045592,0.027674,-0.209731,0.050119,0.215636,0.093040
8.000000,0.095363,0.144593,0.139965,0.136284,-0.052596,0.020616,-0.206420,0.051030,0.212634,0.091765
9.000000,0.109494,0.181097,0.112996,0.177835,-0.048586,0.023903,-0.022906,0.007671,0.024156,0.010503
10.000000,0.068934,0.089988,-0.070293,-0.057749,0.025809,0.021104,0.024731,-0.002934,0.024904,0.010828
11.000000,0.091078,0.102030,0.023848,-0.009730,-0.007008,0.016232,-0.009491,0.005584,0.011012,0.004788
12.000000,0.131374,0.178318,0.128241,0.173055,-0.059911,0.015491,0.099459,-0.025619,0.102706,0.044581
13.000000,0.107132,0.157836,-0.006607,0.099825,-0.018843,0.017176,0.247740,-0.064543,0.256010,0.110109
14.000000,0.068563,0.078460,-0.139615,-0.127722,0.050859,0.016806,0.210229,-0.053484,0.216926,0.093588
15.000000,0.081802,0.077816,-0.142299,-0.241977,0.072434,0.028292,-0.011113,0.000311,0.011117,0.004834
16.000000,0.126059,0.122277,-0.106382,-0.221705,0.056672,0.038556,-0.271585,0.064708,0.279187,0.119828
17.000000,0.196470,0.211647,0.134436,0.070520,-0.034931,0.027600,-0.329078,0.082992,0.339382,0.144757
18.000000,0.248104,0.289363,0.220216,0.221054,-0.070619,0.027646,-0.147038,0.042360,0.153018,0.066278
19.000000,0.236048,0.246568,0.048061,0.085334,-0.021715,0.026027,0.016057,0.001000,0.016088,0.006995
20.000000,0.285974,0.307457,0.116200,0.223140,-0.075338,0.026577,0.202587,-0.046464,0.207847,0.089729
21.000000,0.242405,0.232607,-0.093202,0.053018,-0.004631,0.023962,0.343237,-0.089768,0.354782,0.151054
22.000000,0.211412,0.148507,-0.285392,-0.310402,0.116099,0.034414,0.161340,-0.047800,0.168272,0.072825
23.000000,0.300727,0.233262,-0.056812,-0.171786,0.038722,0.041732,-0.101278,0.023912,0.104063,0.045168
24.000000,0.338193,0.257563,0.033914,-0.037800,0.004005,0.029769,-0.207350,0.048538,0.212955,0.091901
25.000000,0.354896,0.258468,0.080306,0.031822,-0.007825,0.018733,-0.203183,0.051375,0.209577,0.090465
26.000000,0.412032,0.333497,0.201662,0.209409,-0.070197,0.016045,-0.049251,0.018621,0.052654,0.022885
27.000000,0.408966,0.317436,0.039575,0.141455,-0.041408,0.017642,0.144178,-0.033688,0.148061,0.064147
28.000000,0.364920,0.220734,-0.137864,-0.080264,0.031101,0.012359,0.158816,-0.040606,0.163925,0.070961
29.000000,0.367575,0.205654,-0.097608,-0.144116,0.042478,0.012435,0.025019,-0.008060,0.026285,0.011428
30.000000,0.396436,0.244377,0.034414,-0.003667,-0.004606,0.006553,-0.046756,0.009313,0.047674,0.020723
31.000000,0.381688,0.219351,-0.023919,-0.035502,0.016594,0.002379,-0.071807,0.014894,0.073335,0.031860
32.000000,0.369921,0.181916,-0.060503,-0.134023,0.046007,0.003882,-0.176945,0.043853,0.182298,0.078831
33.000000,0.428326,0.266090,0.184368,0.120511,-0.047481,-0.000904,-0.161737,0.043431,0.167467,0.072480
34.000000,0.496537,0.395521,0.203044,0.314015,-0.100273,0.013146,0.102463,-0.022429,0.104889,0.045526
35.000000,0.446159,0.307691,-0.109710,0.095801,-0.015212,0.016423,0.315895,-0.079239,0.325682,0.139126
36.000000,0.409759,0.214647,-0.226931,-0.166922,0.058949,0.013863,0.250489,-0.063808,0.258488,0.111151
37.000000,0.435446,0.236941,-0.116402,-0.180699,0.049458,0.017857,0.050396,-0.016556,0.053046,0.023055
38.000000,0.456592,0.257911,-0.046414,-0.120391,0.035549,0.016020,-0.115503,0.022735,0.117719,0.051070
39.000000,0.465997,0.247682,-0.017968,-0.118507,0.040461,0.013426,-0.250600,0.059973,0.257676,0.110810
40.000000,0.487484,0.248290,0.093056,-0.053729,0.014330,0.007888,-0.342452,0.087618,0.353483,0.150525
41.000000,0.540823,0.321349,0.267339,0.152723,-0.054720,0.001999,-0.266550,0.071162,0.275886,0.118448
42.000000,0.672782,0.538956,0.310784,0.425328,-0.138838,0.026023,0.086045,-0.012724,0.086981,0.037774
43.000000,0.649895,0.474155,-0.130560,0.235674,-0.051719,0.038785,0.442890,-0.111868,0.456800,0.191795
44.000000,0.592137,0.295438,-0.427188,-0.199821,0.085117,0.027804,0.419704,-0.111445,0.434248,0.182946
