time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,-0.014708,-0.027319,-0.073899,-0.097002,0.034709,0.002452,-0.064702,0.014308,0.066265,0.026994
2.000000,0.013581,0.013498,0.032910,0.023669,-0.010684,0.001486,-0.094867,0.025281,0.098178,0.039958
3.000000,0.038460,0.058251,0.090814,0.127794,-0.045490,0.003714,0.001678,0.002129,0.002711,0.001105
4.000000,0.046324,0.085495,0.078116,0.147256,-0.048551,0.010219,0.160139,-0.038535,0.164710,0.066842
5.000000,0.001098,0.015856,-0.071183,-0.065657,0.029289,0.010962,0.185626,-0.049475,0.192106,0.077832
6.000000,-0.001943,0.007187,-0.072283,-0.130490,0.045458,0.014127,0.066945,-0.019235,0.069654,0.028372
7.000000,0.030015,0.055691,0.028669,0.014342,-0.009491,0.011156,0.014422,-0.003568,0.014857,0.006056
8.000000,0.009791,0.022549,-0.087987,-0.093462,0.035060,0.011161,-0.040979,0.006693,0.041522,0.016922
9.000000,0.018212,0.024215,-0.087940,-0.134562,0.045978,0.014979,-0.174389,0.042790,0.179562,0.072807
10.000000,0.087014,0.122776,0.156806,0.149778,-0.060184,0.011984,-0.137594,0.040368,0.143393,0.058255
11.000000,0.097151,0.146794,0.087307,0.152245,-0.051465,0.017930,0.034966,-0.006941,0.035648,0.014529
12.000000,0.059969,0.082442,-0.055179,-0.028282,0.016644,0.016326,0.088061,-0.023924,0.091253,0.037148
13.000000,0.062272,0.075637,-0.016645,-0.042257,0.013985,0.013492,0.046196,-0.011394,0.047580,0.019389
14.000000,0.061540,0.068825,-0.031675,-0.058292,0.018075,0.011637,-0.012734,0.001829,0.012865,0.005244
15.000000,0.079927,0.097475,0.030994,0.038219,-0.014253,0.008332,-0.014890,0.003947,0.015404,0.006279
16.000000,0.065328,0.071359,-0.033556,-0.029451,0.012526,0.006984,-0.016337,0.002944,0.016600,0.006767
17.000000,0.085103,0.100630,0.054353,0.062909,-0.023005,0.004963,0.011619,-0.000852,0.011650,0.004749
18.000000,0.085965,0.105831,0.037377,0.071112,-0.024880,0.005321,0.088754,-0.021540,0.091330,0.037180
19.000000,0.053811,0.053803,-0.081896,-0.086685,0.033485,0.006175,0.064562,-0.019128,0.067336,0.027429
20.000000,0.060353,0.058944,-0.048950,-0.092809,0.031242,0.008127,-0.038399,0.008509,0.039330,0.016029
21.000000,0.068567,0.064308,-0.044739,-0.087910,0.027941,0.009213,-0.140727,0.034284,0.144843,0.058840
22.000000,0.106531,0.120290,0.088668,0.087906,-0.033518,0.006296,-0.123485,0.033630,0.127983,0.052030
23.000000,0.128449,0.160576,0.104408,0.159566,-0.054994,0.010485,0.024564,-0.003037,0.024751,0.010089
24.000000,0.105094,0.125471,-0.003266,0.049424,-0.012768,0.011617,0.132889,-0.033629,0.137078,0.055706
25.000000,0.079181,0.077726,-0.076679,-0.092932,0.034837,0.011071,0.094028,-0.025865,0.097521,0.039692
26.000000,0.085741,0.081516,-0.052250,-0.100528,0.032737,0.012257,-0.017116,0.002570,0.017308,0.007055
27.000000,0.116650,0.127444,0.050891,0.050310,-0.020582,0.008386,-0.031235,0.008620,0.032403,0.013207
28.000000,0.114752,0.126736,0.019971,0.056355,-0.017566,0.006987,0.030170,-0.007727,0.031144,0.012694
29.000000,0.084494,0.070102,-0.097320,-0.119054,0.045131,0.008404,-0.022359,0.003153,0.022580,0.009204
30.000000,0.107483,0.094906,0.002875,-0.046669,0.012124,0.007924,-0.109771,0.028735,0.113470,0.046157
