time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,-0.005825,-0.004569,-0.015081,-0.025915,0.019671,0.000565,-0.017717,0.001497,0.017780,0.004937
2.000000,0.010471,0.010791,0.023503,0.037594,-0.019108,0.000961,-0.001203,0.008347,0.008433,0.002342
3.000000,0.046046,0.035151,0.059213,0.090311,-0.094903,0.006023,0.073395,-0.007054,0.073733,0.020454
4.000000,0.019809,0.014308,-0.029358,-0.018349,-0.009883,0.009356,0.092617,-0.050144,0.105320,0.029190
5.000000,-0.022859,0.011020,-0.110254,-0.109180,0.175010,0.022540,0.012450,-0.043420,0.045170,0.012538
6.000000,0.007199,0.024850,-0.031670,-0.096529,0.159025,0.027257,-0.088670,0.050520,0.102052,0.028287
7.000000,0.130662,0.044634,0.166372,0.020648,-0.181403,0.028624,-0.108258,0.115173,0.158065,0.043706
8.000000,0.242349,0.063460,0.101674,0.110699,-0.329485,0.034316,-0.028568,0.008314,0.029753,0.008260
9.000000,0.045027,0.053766,-0.199426,0.094681,0.154944,0.017600,0.074496,-0.150699,0.168107,0.046458
10.000000,-0.014170,0.035434,-0.078504,0.029249,0.371328,-0.000411,0.123772,-0.054414,0.135205,0.037427
11.000000,0.188178,-0.010865,0.222214,-0.124740,-0.092335,-0.025344,0.049717,0.125063,0.134583,0.037256
12.000000,0.252357,-0.001712,0.098642,-0.156654,-0.298196,-0.054457,-0.096498,0.061060,0.114194,0.031639
13.000000,0.212936,0.034278,-0.226429,0.023420,0.052221,-0.063773,-0.136829,-0.079765,0.158381,0.043793
14.000000,0.123352,0.066458,-0.110006,0.114032,0.279464,-0.072457,-0.056658,-0.036823,0.067573,0.018748
15.000000,0.335161,0.076778,0.217341,0.059082,-0.039260,-0.061961,0.023932,0.092249,0.095303,0.026422
16.000000,0.581388,0.133515,0.240892,0.113544,-0.424672,-0.024239,0.117573,0.035959,0.122949,0.034053
17.000000,0.468685,0.111296,-0.332155,0.001851,0.085634,-0.012176,0.155915,-0.177054,0.235919,0.064900
18.000000,0.442906,0.081001,-0.230336,-0.178247,0.583100,0.027450,0.052096,-0.075659,0.091860,0.025470
19.000000,0.801448,0.050287,0.495997,-0.141561,-0.280204,0.021823,-0.102447,0.229525,0.251351,0.069058
20.000000,1.117675,0.040976,0.031478,-0.012947,-0.493521,-0.014394,-0.148596,0.030325,0.151659,0.041949
21.000000,0.492635,0.078701,-0.466790,0.138244,0.415506,-0.077466,-0.057999,-0.200768,0.208978,0.057604
22.000000,0.821181,0.092098,0.275221,0.066550,0.366050,-0.100841,0.031435,0.053031,0.061648,0.017106
23.000000,0.926073,0.110161,0.537895,-0.055232,-0.445180,-0.122053,0.019932,0.188120,0.189173,0.052214
24.000000,1.099352,0.146525,-0.304699,-0.034554,-0.299183,-0.119689,-0.021920,-0.077889,0.080915,0.022443
25.000000,0.548469,0.214535,-0.401523,0.062127,0.435207,-0.145525,0.003093,-0.180128,0.180155,0.049752
26.000000,0.849727,0.289211,0.337687,0.115820,0.172017,-0.134465,0.088025,0.065536,0.109742,0.030410
27.000000,0.897093,0.298522,0.342802,-0.055800,-0.341497,-0.142951,0.095318,0.105145,0.141919,0.039274
28.000000,0.825647,0.345358,-0.277267,-0.158880,-0.097501,-0.129982,-0.021652,-0.072515,0.075678,0.020993
29.000000,0.622601,0.417927,-0.248404,-0.099526,0.388687,-0.094138,-0.141892,-0.076760,0.161324,0.044600
30.000000,0.760477,0.462145,0.361153,0.087356,0.084530,-0.076663,-0.127721,0.118843,0.174460,0.048196
31.000000,0.919216,0.498749,0.357914,0.124332,-0.436615,-0.056885,-0.016148,0.110761,0.111932,0.031015
32.000000,0.856108,0.440743,-0.391320,-0.000180,-0.070688,-0.057229,0.039216,-0.120661,0.126874,0.035134
33.000000,0.526392,0.438019,-0.228846,0.050743,0.331835,-0.088523,0.066273,-0.116241,0.133806,0.037042
34.000000,0.597014,0.370178,0.162791,-0.085617,0.224306,-0.088767,0.026788,0.061372,0.066964,0.018579
35.000000,0.594075,0.332915,0.317744,-0.130983,-0.235037,-0.116522,-0.088928,0.142468,0.167944,0.046413
36.000000,0.657120,0.343057,0.049940,0.064537,-0.354360,-0.109891,-0.085930,-0.003060,0.085984,0.023845
37.000000,0.344461,0.329596,-0.340730,0.127313,0.235860,-0.134636,0.023266,-0.164772,0.166406,0.045992
38.000000,0.331109,0.295913,-0.045999,0.039002,0.382922,-0.126044,0.082777,-0.013089,0.083805,0.023242
39.000000,0.556967,0.248880,0.392786,-0.079871,-0.287274,-0.139789,0.043982,0.161541,0.167421,0.046270
40.000000,0.697004,0.250377,0.024926,-0.068499,-0.402569,-0.132546,-0.021352,-0.019515,0.028927,0.008031
41.000000,0.318714,0.272333,-0.449619,0.028197,0.441548,-0.145002,-0.028623,-0.197419,0.199483,0.055023
42.000000,0.666328,0.262385,0.185023,0.010663,0.375641,-0.126844,-0.005457,0.075328,0.075525,0.020951
43.000000,0.690701,0.239255,0.487789,-0.132614,-0.465633,-0.172608,-0.085762,0.219530,0.235687,0.064838
44.000000,0.879606,0.253642,-0.212780,0.021430,-0.338930,-0.170751,-0.119879,-0.074115,0.140940,0.039004
45.000000,0.169378,0.316612,-0.354123,0.151319,0.526509,-0.231681,-0.020035,-0.205156,0.206132,0.056831
46.000000,0.549268,0.271044,0.335341,0.070643,0.223084,-0.211463,0.082031,0.098073,0.127857,0.035405
47.000000,0.672454,0.264556,0.435333,-0.095471,-0.493841,-0.208655,0.051950,0.156999,0.165371,0.045708
48.000000,0.717569,0.269136,-0.294881,0.003291,-0.234817,-0.189169,0.014643,-0.117523,0.118432,0.032807
49.000000,0.289170,0.293940,-0.389261,0.026579,0.530591,-0.171702,0.026199,-0.182174,0.184048,0.050815
50.000000,0.686054,0.243692,0.313340,-0.066529,0.214536,-0.152617,0.009314,0.124200,0.124549,0.034493
51.000000,0.708261,0.229750,0.406950,-0.146156,-0.430139,-0.177536,-0.105827,0.176257,0.205587,0.056683
52.000000,0.746139,0.253478,-0.251341,0.015251,-0.205137,-0.170434,-0.143218,-0.074354,0.161369,0.044612
53.000000,0.291566,0.319561,-0.250622,0.187719,0.322764,-0.210608,-0.018589,-0.142955,0.144159,0.039889
54.000000,0.338166,0.291461,0.112688,0.074889,0.238869,-0.182205,0.087049,0.035381,0.093965,0.026052
55.000000,0.515395,0.264186,0.358391,-0.037862,-0.343568,-0.161892,0.091868,0.124512,0.154735,0.042793
56.000000,0.526923,0.271608,-0.149068,-0.151756,-0.186538,-0.134062,-0.014344,-0.062159,0.063793,0.017701
57.000000,0.290676,0.318790,-0.295796,-0.031594,0.380616,-0.108848,-0.090010,-0.121368,0.151103,0.041796
58.000000,0.466330,0.351177,0.192155,0.088087,0.201844,-0.085792,-0.050551,0.083635,0.097725,0.027092
59.000000,0.609448,0.339253,0.363090,0.007995,-0.385282,-0.082248,-0.014058,0.145874,0.146550,0.040546
60.000000,0.676123,0.323510,-0.179474,-0.017668,-0.248179,-0.075131,-0.015488,-0.071929,0.073578,0.020411
61.000000,0.258150,0.336909,-0.297623,0.081188,0.358472,-0.108675,0.029557,-0.163744,0.166390,0.045988
62.000000,0.413890,0.330375,0.138807,0.066231,0.258343,-0.101599,0.089956,0.039880,0.098400,0.027278
63.000000,0.474823,0.279075,0.310054,-0.126943,-0.288578,-0.132915,0.030817,0.140327,0.143671,0.039755
64.000000,0.480527,0.292902,-0.075297,-0.144910,-0.225199,-0.127616,-0.101057,-0.023686,0.103796,0.028769
65.000000,0.240322,0.324077,-0.245230,0.060003,0.267568,-0.132627,-0.113344,-0.112199,0.159485,0.044096
66.000000,0.265651,0.359042,0.067340,0.149587,0.230425,-0.115169,-0.004834,0.031032,0.031406,0.008719
67.000000,0.428727,0.323808,0.294169,0.006369,-0.268158,-0.101414,0.051890,0.119429,0.130215,0.036054
68.000000,0.481959,0.302657,-0.018750,-0.069187,-0.295054,-0.086270,0.015298,-0.033241,0.036592,0.010158
