time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.001723,0.003204,0.007023,0.009308,-0.003323,-0.000059,0.006215,-0.001373,0.006365,0.002595
2.000000,-0.016791,-0.030327,-0.084749,-0.109732,0.039478,0.002915,-0.062556,0.013431,0.063982,0.026065
3.000000,-0.003738,-0.017542,-0.071510,-0.111553,0.036531,0.007121,-0.188751,0.046522,0.194400,0.078750
4.000000,0.059384,0.079832,0.146173,0.159144,-0.061047,0.006464,-0.134937,0.038667,0.140368,0.057034
5.000000,0.073309,0.115946,0.099265,0.174339,-0.058154,0.015780,0.056701,-0.011751,0.057906,0.023592
6.000000,0.064117,0.113019,0.044641,0.121346,-0.035397,0.019734,0.219358,-0.054686,0.226072,0.091376
7.000000,0.020817,0.040492,-0.089801,-0.097451,0.041310,0.018550,0.210670,-0.056770,0.218185,0.088240
8.000000,0.022405,0.035214,-0.115775,-0.191722,0.067293,0.025572,0.035964,-0.013426,0.038388,0.015645
9.000000,0.056869,0.076163,-0.058577,-0.114688,0.033276,0.027274,-0.130784,0.031554,0.134537,0.054679
10.000000,0.096323,0.127680,0.063982,0.062152,-0.026470,0.020170,-0.142884,0.038035,0.147860,0.060056
11.000000,0.127977,0.177780,0.121505,0.173144,-0.060148,0.020923,0.002180,0.003244,0.003908,0.001593
12.000000,0.074099,0.075481,-0.119125,-0.125708,0.050716,0.020311,0.000721,-0.003255,0.003334,0.001359
13.000000,0.094207,0.082454,-0.063527,-0.145812,0.044760,0.023330,-0.155204,0.039797,0.160225,0.065037
14.000000,0.195445,0.229441,0.237551,0.247229,-0.098338,0.021427,-0.058942,0.022059,0.062935,0.025639
15.000000,0.216512,0.279220,0.080923,0.246679,-0.074562,0.036490,0.220395,-0.056658,0.227561,0.091968
16.000000,0.145939,0.136258,-0.211852,-0.159190,0.077306,0.033076,0.228940,-0.065381,0.238093,0.096145
17.000000,0.185469,0.150083,-0.140024,-0.254914,0.086046,0.045088,-0.016830,0.001559,0.016902,0.006890
18.000000,0.266721,0.231230,0.093301,0.039114,-0.029542,0.033227,-0.111191,0.030741,0.115362,0.046924
19.000000,0.257461,0.199073,-0.011180,0.000390,0.001659,0.023453,-0.091450,0.020433,0.093705,0.038143
20.000000,0.252824,0.167816,-0.017707,-0.051709,0.020805,0.017054,-0.124955,0.032056,0.129001,0.052442
21.000000,0.306609,0.235656,0.159994,0.152359,-0.059313,0.012247,-0.047719,0.018431,0.051155,0.020844
22.000000,0.315233,0.250013,0.062821,0.153728,-0.052941,0.015443,0.126369,-0.030740,0.130054,0.052868
23.000000,0.263908,0.159624,-0.130846,-0.087958,0.039308,0.012717,0.140236,-0.040035,0.145839,0.059241
24.000000,0.269896,0.154523,-0.075828,-0.128757,0.044735,0.013892,0.012584,-0.004836,0.013481,0.005496
25.000000,0.289954,0.172908,-0.003371,-0.056783,0.014671,0.010861,-0.086124,0.021270,0.088712,0.036116
26.000000,0.299211,0.181755,0.024560,0.004512,-0.002427,0.005840,-0.109802,0.027223,0.113126,0.046018
27.000000,0.343264,0.254046,0.142953,0.191963,-0.067743,0.006291,0.020155,-0.000672,0.020166,0.008220
28.000000,0.303852,0.190622,-0.047802,0.017539,-0.000976,0.006490,0.122732,-0.032258,0.126900,0.051593
29.000000,0.280635,0.145985,-0.097187,-0.118807,0.043269,0.006475,0.051819,-0.015335,0.054040,0.022019
30.000000,0.290032,0.152471,-0.045093,-0.115195,0.036582,0.008370,-0.081064,0.018919,0.083242,0.033895
31.000000,0.318187,0.191885,0.063904,0.033344,-0.014837,0.003621,-0.113334,0.029281,0.117055,0.047609
32.000000,0.342433,0.234705,0.103721,0.148835,-0.051447,0.003443,0.001647,0.002170,0.002724,0.001111
33.000000,0.320668,0.202318,-0.006383,0.061620,-0.017887,0.003823,0.113183,-0.028289,0.116665,0.047451
34.000000,0.284503,0.138800,-0.112808,-0.129996,0.048000,0.004651,0.055761,-0.016890,0.058263,0.023738
35.000000,0.296306,0.149886,-0.046143,-0.121663,0.038792,0.007757,-0.086723,0.020453,0.089102,0.036275
36.000000,0.331407,0.200903,0.086287,0.059867,-0.024825,0.002855,-0.104405,0.027668,0.108009,0.043945
37.000000,0.343588,0.225499,0.077875,0.126526,-0.042664,0.002724,0.008287,-0.000476,0.008301,0.003384
38.000000,0.313370,0.176644,-0.035672,0.004016,0.002508,0.001596,0.070963,-0.018438,0.073319,0.029862
39.000000,0.305967,0.163254,-0.015761,-0.015795,0.004371,-0.000679,0.062324,-0.015317,0.064179,0.026145
40.000000,0.307850,0.171528,0.011914,0.026519,-0.011805,-0.002848,0.072513,-0.018231,0.074770,0.030452
41.000000,0.277133,0.128384,-0.095564,-0.106284,0.039596,-0.001255,0.014344,-0.007462,0.016169,0.006591
42.000000,0.294059,0.156390,0.012511,-0.015574,0.004289,-0.002209,-0.046436,0.011984,0.047957,0.019543
43.000000,0.271939,0.116536,-0.086479,-0.148694,0.052786,0.001895,-0.152691,0.035354,0.156730,0.063631
44.000000,0.314222,0.177963,0.106850,0.054834,-0.022463,-0.000980,-0.186628,0.049607,0.193108,0.078233
45.000000,0.397905,0.319930,0.230393,0.312934,-0.112668,0.012324,0.047380,-0.004423,0.047586,0.019391
