time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.082500,0.160217,0.221103,0.307571,-0.101770,0.012148,0.202008,-0.047366,0.207487,0.089576
2.000000,-0.004611,0.030022,-0.137541,-0.075783,0.044401,0.016579,0.298884,-0.077186,0.308690,0.132106
3.000000,0.002836,0.009894,-0.245943,-0.377024,0.123701,0.042562,0.013015,-0.006553,0.014572,0.006336
4.000000,0.102438,0.124452,-0.054405,-0.193275,0.032144,0.053432,-0.293245,0.073120,0.302224,0.129425
5.000000,0.173649,0.220297,0.158033,0.124208,-0.054192,0.038605,-0.300319,0.075166,0.309583,0.132476
6.000000,0.226862,0.304612,0.211676,0.258880,-0.078202,0.041280,-0.067799,0.022727,0.071507,0.031067
7.000000,0.227476,0.279229,0.053493,0.147869,-0.038118,0.040917,0.153277,-0.033532,0.156902,0.067946
8.000000,0.182202,0.150636,-0.182058,-0.192849,0.067331,0.035967,0.096325,-0.024982,0.099512,0.043200
9.000000,0.230659,0.188939,-0.017987,-0.092925,0.016342,0.031413,-0.057823,0.013714,0.059427,0.025826
10.000000,0.271032,0.246435,0.100565,0.106735,-0.037334,0.021288,-0.032091,0.005133,0.032499,0.014129
11.000000,0.297430,0.296982,0.088586,0.214758,-0.058858,0.022133,0.159799,-0.040322,0.164808,0.071340
12.000000,0.239251,0.175876,-0.157741,-0.081630,0.040364,0.018392,0.208313,-0.052509,0.214829,0.092698
13.000000,0.251388,0.146449,-0.222902,-0.357483,0.111201,0.038791,-0.065747,0.014050,0.067231,0.029212
14.000000,0.343748,0.225125,-0.019952,-0.222102,0.041152,0.049598,-0.380639,0.095192,0.392362,0.166267
15.000000,0.469731,0.385211,0.366641,0.257196,-0.101334,0.034799,-0.312371,0.081820,0.322909,0.137984
16.000000,0.750094,0.775928,0.367864,0.661417,-0.192817,0.087453,0.237674,-0.048720,0.242616,0.104465
17.000000,0.659981,0.452024,-0.429286,0.066292,0.035775,0.071881,0.591338,-0.155164,0.611356,0.249584
18.000000,0.797211,0.409041,-0.639654,-0.591406,0.227597,0.098993,0.219182,-0.077629,0.232523,0.100200
19.000000,1.171053,0.580587,-0.074673,-0.478098,0.088107,0.135892,-0.371463,0.091076,0.382465,0.162283
20.000000,1.351951,0.568959,0.527280,0.050605,-0.063934,0.068620,-0.554679,0.147261,0.573894,0.236073
21.000000,1.498840,0.721320,0.700134,0.321073,-0.103701,0.034804,-0.307645,0.095872,0.322237,0.137707
22.000000,1.702413,0.972909,0.334686,0.471910,-0.152411,0.032135,0.155794,-0.020476,0.157134,0.068046
23.000000,1.647179,0.796617,-0.478547,0.337057,-0.094161,0.025834,0.603005,-0.152243,0.621927,0.253334
24.000000,1.542122,0.568603,-1.046382,-0.366750,0.135985,0.001057,0.519915,-0.144604,0.539650,0.223432
25.000000,1.810184,0.923754,-0.484371,-0.622648,0.179378,0.042628,-0.057607,-0.005608,0.057879,0.025154
26.000000,1.908930,0.935661,0.434201,-0.230648,0.050111,0.012156,-0.505833,0.113444,0.518398,0.215454
27.000000,1.863097,1.007065,0.929568,0.213221,-0.039197,-0.049065,-0.476030,0.111487,0.488911,0.204225
28.000000,1.820440,1.265194,0.685092,0.347684,-0.083675,-0.073529,-0.148540,0.041661,0.154272,0.066816
29.000000,1.634289,1.190348,-0.026768,0.180825,-0.063674,-0.086915,0.135457,-0.029425,0.138616,0.060082
30.000000,1.362131,1.005586,-0.383592,-0.054037,-0.005191,-0.097410,0.191641,-0.048638,0.197717,0.085414
31.000000,1.145346,0.953074,-0.226431,-0.112054,0.018287,-0.095937,0.096235,-0.029894,0.100771,0.043744
32.000000,0.965044,0.909776,-0.036760,-0.090427,0.027226,-0.087968,-0.016220,-0.006219,0.017371,0.007553
33.000000,0.842692,0.898111,0.083708,0.075853,-0.021531,-0.081692,-0.009798,-0.005067,0.011031,0.004796
34.000000,0.727774,0.844812,-0.029709,0.114446,-0.037479,-0.070629,0.103154,-0.028098,0.106912,0.046400
35.000000,0.581179,0.694448,-0.234152,-0.222851,0.078012,-0.055294,0.012465,-0.007422,0.014507,0.006308
36.000000,0.546412,0.685768,0.050034,-0.197545,0.061180,-0.035843,-0.225842,0.051025,0.231534,0.099781
37.000000,0.547834,0.724681,0.332481,0.092254,-0.026120,-0.037855,-0.262462,0.057958,0.268785,0.115474
38.000000,0.514410,0.718084,0.210659,0.135429,-0.026523,-0.034961,-0.130795,0.028201,0.133801,0.058007
39.000000,0.504280,0.711482,0.099124,0.183784,-0.056039,-0.028116,0.054697,-0.009700,0.055550,0.024143
40.000000,0.465465,0.641517,-0.079173,0.127021,-0.047824,-0.021511,0.227392,-0.053553,0.233613,0.100661
41.000000,0.384795,0.515886,-0.261525,-0.137329,0.042358,-0.019799,0.199358,-0.052150,0.206066,0.088971
42.000000,0.377458,0.509898,-0.145311,-0.208159,0.062144,-0.009841,-0.003073,-0.003938,0.004995,0.002172
43.000000,0.404203,0.545970,0.083953,-0.007297,-0.002781,-0.013178,-0.108281,0.022346,0.110563,0.047978
44.000000,0.393613,0.533457,0.082007,0.063083,-0.013456,-0.016920,-0.070657,0.013709,0.071975,0.031270
45.000000,0.375379,0.500753,0.036749,0.061150,-0.014510,-0.017891,-0.000269,0.000605,0.000662,0.000288
46.000000,0.356374,0.464777,0.003619,0.044321,-0.016566,-0.017875,0.058384,-0.012869,0.059785,0.025981
47.000000,0.300972,0.361124,-0.177747,-0.269750,0.090587,-0.006032,-0.097459,0.020345,0.099560,0.043220
48.000000,0.348393,0.410582,0.094804,-0.096639,0.021502,-0.001113,-0.291226,0.070737,0.299694,0.128374
49.000000,0.490223,0.632624,0.413371,0.387970,-0.133575,0.005692,-0.081468,0.023414,0.084766,0.036815
50.000000,0.529738,0.678930,0.004686,0.343468,-0.086574,0.032155,0.327681,-0.082510,0.337909,0.144153
51.000000,0.453355,0.437380,-0.442442,-0.165688,0.075502,0.020136,0.381115,-0.097248,0.393327,0.166655
52.000000,0.538290,0.477278,-0.308182,-0.401386,0.120983,0.041431,0.036274,-0.015391,0.039404,0.017130
53.000000,0.654615,0.546666,0.079250,-0.146866,0.023798,0.034258,-0.252246,0.057378,0.258690,0.111236
54.000000,0.686866,0.536340,0.214032,0.021864,-0.004002,0.010830,-0.306953,0.072283,0.315349,0.134862
55.000000,0.729604,0.581739,0.295441,0.181330,-0.052345,-0.002433,-0.176417,0.048591,0.182986,0.079125
56.000000,0.750300,0.596159,0.143423,0.194437,-0.062432,-0.004603,0.038379,-0.003686,0.038556,0.016761
57.000000,0.696032,0.489543,-0.110348,0.008776,-0.003262,-0.011832,0.137878,-0.033633,0.141921,0.061505
58.000000,0.675145,0.462467,-0.078286,0.019718,-0.013998,-0.019097,0.155826,-0.039035,0.160641,0.069552
59.000000,0.645522,0.443062,-0.079540,0.038021,-0.017671,-0.023186,0.191464,-0.049782,0.197830,0.085463
60.000000,0.591912,0.388383,-0.166141,-0.081272,0.026609,-0.023716,0.157368,-0.042323,0.162960,0.070547
61.000000,0.566135,0.366898,-0.156480,-0.217518,0.070697,-0.013970,-0.024286,0.001956,0.024365,0.010593
62.000000,0.583658,0.372092,-0.051445,-0.297713,0.090201,0.007639,-0.323602,0.075842,0.332371,0.141879
63.000000,0.657018,0.464357,0.346670,0.082557,-0.033387,-0.003404,-0.412257,0.100740,0.424387,0.179047
64.000000,0.743903,0.624005,0.408164,0.318200,-0.095985,0.000212,-0.161701,0.045104,0.167874,0.072654
65.000000,0.749009,0.613067,0.066498,0.205229,-0.056539,0.004506,0.125702,-0.025703,0.128303,0.055637
66.000000,0.726735,0.534213,-0.132368,0.126878,-0.045374,-0.001558,0.307911,-0.073263,0.316507,0.135341
67.000000,0.670041,0.440434,-0.258166,-0.011616,-0.001924,-0.009910,0.362433,-0.092638,0.374085,0.158897
68.000000,0.630202,0.399019,-0.301351,-0.217969,0.071805,-0.007460,0.213594,-0.060205,0.221917,0.095706
69.000000,0.657136,0.439688,-0.147887,-0.246402,0.075736,0.004470,-0.052697,0.006449,0.053090,0.023074
70.000000,0.687356,0.459188,0.049417,-0.141525,0.041637,0.003410,-0.263902,0.060808,0.270817,0.116326
71.000000,0.681300,0.412015,0.127397,-0.149767,0.052056,0.000666,-0.430901,0.104662,0.443430,0.186560
72.000000,0.748983,0.512068,0.452668,0.174804,-0.058000,-0.010790,-0.387315,0.099927,0.399998,0.169331
73.000000,0.906114,0.775067,0.431837,0.444760,-0.144665,0.010836,-0.010516,0.013139,0.016829,0.007317
74.000000,0.929549,0.754198,-0.131866,0.338114,-0.090565,0.029724,0.422287,-0.103599,0.434809,0.183167
75.000000,0.834209,0.498409,-0.570883,-0.075427,0.036995,0.009583,0.534136,-0.137219,0.551480,0.227829
76.000000,0.905991,0.559547,-0.545887,-0.491416,0.167772,0.033815,0.171745,-0.058553,0.181452,0.078469
77.000000,1.079373,0.686397,0.006141,-0.260337,0.056710,0.039638,-0.234218,0.051538,0.239821,0.103285
78.000000,1.139411,0.716128,0.358178,0.107438,-0.036514,-0.000158,-0.287071,0.066117,0.294587,0.126251
79.000000,1.124830,0.721532,0.271034,0.162483,-0.034601,-0.021371,-0.128849,0.032540,0.132894,0.057617
80.000000,1.029109,0.578909,0.004106,-0.109661,0.045710,-0.033651,-0.124165,0.033208,0.128529,0.055735
81.000000,1.020248,0.613747,0.202373,0.078212,-0.035191,-0.043632,-0.126462,0.033653,0.130863,0.056741
82.000000,1.029635,0.710798,0.158443,0.284047,-0.097050,-0.037349,0.098040,-0.024883,0.101148,0.043908
83.000000,0.893444,0.545677,-0.269131,-0.062570,0.030040,-0.038725,0.194887,-0.051491,0.201574,0.087059
84.000000,0.858713,0.540633,-0.120572,-0.043455,0.000292,-0.041892,0.138084,-0.031240,0.141574,0.061355
85.000000,0.794833,0.513771,-0.095436,-0.081811,0.016578,-0.042430,0.064394,-0.020025,0.067436,0.029301
86.000000,0.740177,0.500074,-0.054805,-0.087150,0.030411,-0.040359,-0.032026,0.001298,0.032052,0.013935
87.000000,0.692191,0.471525,-0.011174,-0.132969,0.051832,-0.034458,-0.162322,0.034770,0.166004,0.071853
88.000000,0.673931,0.474833,0.140815,-0.041976,0.020063,-0.033290,-0.256035,0.060334,0.263048,0.113067
89.000000,0.736639,0.621851,0.333754,0.287395,-0.094329,-0.028751,-0.087481,0.024138,0.090750,0.039407
90.000000,0.742328,0.657924,0.026340,0.284167,-0.085554,-0.008884,0.237088,-0.056690,0.243771,0.104953
91.000000,0.639083,0.464844,-0.358046,-0.131432,0.048876,-0.012918,0.288133,-0.071627,0.296902,0.127214
92.000000,0.662271,0.478851,-0.266131,-0.404912,0.123640,0.012096,-0.039668,0.004618,0.039936,0.017361
93.000000,0.751367,0.564792,0.189761,-0.057998,-0.000408,0.004939,-0.272335,0.063268,0.279588,0.119996
94.000000,0.812719,0.669293,0.319685,0.257718,-0.077663,-0.007481,-0.130077,0.029117,0.133296,0.057790
95.000000,0.760328,0.582515,-0.004823,0.080377,-0.007798,-0.013974,0.046427,-0.011184,0.047755,0.020758
96.000000,0.727741,0.511414,-0.061780,-0.006237,-0.002969,-0.022194,0.081305,-0.015208,0.082715,0.035926
97.000000,0.695070,0.479129,-0.042607,-0.019258,-0.004971,-0.027237,0.066095,-0.017017,0.068250,0.029654
98.000000,0.637847,0.423628,-0.104298,-0.152935,0.052206,-0.024764,-0.043667,0.004326,0.043881,0.019075
99.000000,0.655055,0.480640,0.118149,0.067070,-0.022668,-0.028393,-0.073313,0.016402,0.075125,0.032636
100.000000,0.636191,0.484419,0.061933,0.114221,-0.033689,-0.027882,0.034068,-0.009341,0.035325,0.015357
101.000000,0.606495,0.459790,-0.028810,0.100968,-0.033451,-0.025692,0.156258,-0.037202,0.160626,0.069545
102.000000,0.531706,0.349651,-0.234793,-0.243364,0.082478,-0.017438,0.045155,-0.014029,0.047284,0.020553
103.000000,0.561051,0.380995,-0.056425,-0.285069,0.081953,0.004817,-0.258481,0.060942,0.265568,0.114125
104.000000,0.706622,0.600990,0.449330,0.323418,-0.119242,-0.003147,-0.180886,0.045687,0.186566,0.080655
105.000000,0.762692,0.705703,0.100563,0.367608,-0.097364,0.019189,0.214382,-0.054278,0.221146,0.095380
106.000000,0.667332,0.453989,-0.404892,-0.179151,0.078956,0.007728,0.272223,-0.067907,0.280565,0.120404
107.000000,0.743119,0.483290,-0.235546,-0.431511,0.123084,0.033008,-0.095405,0.021832,0.097871,0.042490
108.000000,0.843061,0.536066,0.207946,-0.139902,0.016903,0.025100,-0.393297,0.094124,0.404403,0.171093
109.000000,0.963648,0.705017,0.508637,0.322650,-0.104983,0.005698,-0.244856,0.061210,0.252391,0.108586
110.000000,1.024074,0.798616,0.165659,0.344583,-0.092392,0.011966,0.135717,-0.028970,0.138775,0.060150
111.000000,0.952201,0.611024,-0.282906,0.058930,-0.014506,-0.003068,0.340286,-0.080909,0.349773,0.149010
112.000000,0.907805,0.534882,-0.305670,-0.018488,-0.011406,-0.018326,0.358143,-0.089088,0.369057,0.156859
113.000000,0.848530,0.497660,-0.358324,-0.290662,0.094570,-0.013915,0.159087,-0.050209,0.166822,0.072204
114.000000,0.892913,0.557214,-0.105385,-0.333618,0.103501,0.008901,-0.197625,0.040400,0.201712,0.087117
115.000000,0.932370,0.568274,0.249387,-0.118441,0.032628,0.001726,-0.436059,0.104169,0.448329,0.188482
116.000000,0.961984,0.626687,0.490058,0.145782,-0.038544,-0.017962,-0.397172,0.098693,0.409250,0.173029
117.000000,0.996702,0.731899,0.405307,0.248523,-0.069672,-0.021866,-0.164004,0.046656,0.170511,0.073785
118.000000,1.045387,0.815436,0.124454,0.332149,-0.110329,-0.011596,0.172644,-0.035050,0.176166,0.076207
119.000000,0.966532,0.673442,-0.315159,0.182351,-0.061563,-0.009415,0.454080,-0.112089,0.467710,0.196041
120.000000,0.868375,0.529696,-0.577906,-0.270697,0.091358,-0.014318,0.364533,-0.096523,0.377095,0.160114
121.000000,0.929256,0.638370,-0.258276,-0.334141,0.093613,0.002938,0.015720,-0.011833,0.019676,0.008555
122.000000,0.962514,0.665330,0.084521,-0.175087,0.049029,-0.002191,-0.259509,0.054566,0.265184,0.113963
123.000000,0.944957,0.638515,0.283297,-0.026588,0.021822,-0.019592,-0.362504,0.083434,0.371982,0.158045
124.000000,1.048488,0.848656,0.506731,0.378012,-0.121562,-0.023049,-0.126250,0.037964,0.131834,0.057160
125.000000,1.045083,0.855192,-0.013720,0.291658,-0.086762,-0.009776,0.245949,-0.058083,0.252714,0.108722
126.000000,0.927922,0.619645,-0.505913,-0.366594,0.131235,-0.013329,0.145938,-0.040468,0.151445,0.065602
127.000000,1.008347,0.703662,-0.000368,-0.308245,0.073421,0.002892,-0.231162,0.055884,0.237821,0.102440
128.000000,1.126809,0.883923,0.517295,0.317802,-0.117295,-0.022374,-0.168899,0.036670,0.172834,0.074780
129.000000,1.082278,0.875667,0.016370,0.253763,-0.055672,-0.022571,0.149965,-0.043906,0.156260,0.067671
130.000000,0.962612,0.665818,-0.353367,-0.158806,0.061203,-0.034495,0.168941,-0.039404,0.173475,0.075055
131.000000,0.938762,0.661854,-0.106596,-0.239462,0.058701,-0.030374,-0.063841,0.016519,0.065944,0.028654
132.000000,0.918737,0.689668,0.196819,-0.006115,-0.005157,-0.039960,-0.184230,0.036921,0.187893,0.081222
133.000000,0.979055,0.866805,0.270566,0.391107,-0.122204,-0.033232,0.069665,-0.019884,0.072447,0.031475
134.000000,0.833922,0.652542,-0.315621,-0.020991,0.023135,-0.033664,0.245098,-0.062102,0.252843,0.108776
135.000000,0.794292,0.598961,-0.281211,-0.326738,0.100386,-0.021824,0.022020,-0.005056,0.022593,0.009823
136.000000,0.816622,0.636131,0.111097,-0.177148,0.039667,-0.016384,-0.252077,0.057590,0.258572,0.111187
137.000000,0.805114,0.651295,0.301789,0.047568,-0.005887,-0.029036,-0.307703,0.066532,0.314814,0.134641
138.000000,0.825618,0.744897,0.326175,0.254648,-0.067571,-0.031145,-0.118204,0.029458,0.121819,0.052840
139.000000,0.831061,0.767487,0.057013,0.272862,-0.086180,-0.019532,0.183044,-0.039402,0.187237,0.080942
140.000000,0.724045,0.584132,-0.312891,-0.054400,0.013955,-0.024151,0.280139,-0.068292,0.288343,0.123650
141.000000,0.684986,0.550185,-0.257742,-0.237891,0.068068,-0.019902,0.098780,-0.028418,0.102787,0.044616
142.000000,0.704530,0.606327,0.047523,-0.004096,-0.010462,-0.026055,-0.018124,-0.000594,0.018134,0.007885
143.000000,0.658693,0.574183,0.000993,0.022075,0.000179,-0.031348,-0.005575,-0.005695,0.007970,0.003465
144.000000,0.593529,0.478882,-0.114199,-0.212690,0.081755,-0.023921,-0.135037,0.029368,0.138194,0.059900
145.000000,0.604328,0.487731,0.138288,-0.108548,0.031750,-0.019228,-0.310415,0.076329,0.319662,0.136644
146.000000,0.757418,0.746259,0.484055,0.423591,-0.148827,-0.010467,-0.083196,0.025108,0.086902,0.037740
147.000000,0.691236,0.641131,-0.107854,0.130027,-0.019253,-0.002513,0.205330,-0.054623,0.212471,0.091696
148.000000,0.642461,0.496481,-0.321782,-0.284390,0.099892,-0.002320,0.081399,-0.019878,0.083791,0.036392
149.000000,0.715307,0.574519,0.104250,0.005399,-0.028095,-0.012112,-0.051820,0.015110,0.053978,0.023460
150.000000,0.746305,0.648378,0.123905,0.249726,-0.084102,-0.014643,0.114806,-0.034597,0.119906,0.052014
151.000000,0.639626,0.479143,-0.275641,-0.113540,0.057892,-0.017940,0.160747,-0.045856,0.167160,0.072348
152.000000,0.646396,0.464115,-0.154618,-0.269947,0.083861,-0.005522,-0.070437,0.018422,0.072806,0.031630
153.000000,0.693277,0.520680,0.183013,-0.006274,-0.013747,-0.013263,-0.204856,0.049321,0.210710,0.090947
154.000000,0.707085,0.572530,0.205210,0.173197,-0.050155,-0.019238,-0.094228,0.018807,0.096087,0.041717
155.000000,0.643785,0.481083,-0.034739,-0.002560,0.016259,-0.022721,-0.012962,0.002035,0.013121,0.005705
156.000000,0.615993,0.432597,-0.016029,-0.073664,0.022045,-0.024331,-0.062971,0.018480,0.065627,0.028516
157.000000,0.647230,0.502822,0.162320,0.158112,-0.062505,-0.026094,0.005615,0.000030,0.005615,0.002442
158.000000,0.595991,0.455178,-0.047781,0.073184,-0.019139,-0.023557,0.130306,-0.035625,0.135088,0.058562
159.000000,0.537925,0.373260,-0.171965,-0.131107,0.047095,-0.021479,0.079849,-0.021137,0.082599,0.035876
160.000000,0.552828,0.409413,0.028430,0.005427,-0.012487,-0.023042,0.020639,-0.004101,0.021042,0.009149
161.000000,0.548152,0.433341,0.041783,0.112893,-0.040428,-0.022976,0.097987,-0.026736,0.101569,0.044090
162.000000,0.474321,0.330989,-0.188415,-0.157129,0.061001,-0.018713,0.049207,-0.016638,0.051944,0.022577
163.000000,0.483093,0.338110,-0.065542,-0.201149,0.061650,-0.006782,-0.158570,0.038454,0.163166,0.070635
164.000000,0.509390,0.371730,0.135070,-0.037277,0.006438,-0.008934,-0.280596,0.067295,0.288553,0.123738
165.000000,0.561692,0.473387,0.276674,0.218894,-0.068131,-0.010443,-0.154268,0.038557,0.159013,0.068853
166.000000,0.569750,0.496411,0.097323,0.209472,-0.058658,-0.002584,0.088576,-0.018997,0.090590,0.039338
167.000000,0.521459,0.394249,-0.122634,0.010585,-0.001358,-0.005610,0.196532,-0.046121,0.201871,0.087185
168.000000,0.497735,0.349600,-0.123029,-0.077167,0.017011,-0.009216,0.151178,-0.037711,0.155810,0.067478
169.000000,0.487095,0.347210,-0.064511,-0.058461,0.013447,-0.011661,0.075848,-0.022789,0.079198,0.034402
170.000000,0.460552,0.315624,-0.105441,-0.151166,0.053424,-0.008291,-0.051607,0.007199,0.052107,0.022647
171.000000,0.477530,0.339458,0.039021,-0.050237,0.015915,-0.009100,-0.157641,0.037701,0.162087,0.070172
172.000000,0.533986,0.440156,0.214237,0.217581,-0.073393,-0.009781,-0.038522,0.011564,0.040220,0.017484
173.000000,0.494020,0.383298,-0.029332,0.078222,-0.016683,-0.007255,0.117646,-0.029555,0.121302,0.052617
174.000000,0.446313,0.284096,-0.192478,-0.218174,0.074616,-0.002761,0.011894,-0.003507,0.012400,0.005392
175.000000,0.480096,0.316224,0.003729,-0.152334,0.036501,0.002845,-0.193178,0.047558,0.198946,0.085938
176.000000,0.556499,0.441913,0.267815,0.213235,-0.075731,-0.003457,-0.125590,0.030224,0.129176,0.056014
177.000000,0.545702,0.439806,0.051183,0.171002,-0.041048,0.000511,0.089369,-0.023252,0.092344,0.040097
178.000000,0.498349,0.334574,-0.135019,-0.049291,0.021837,-0.003919,0.139297,-0.032051,0.142937,0.061942
179.000000,0.493243,0.312955,-0.069504,-0.091746,0.019661,-0.006319,0.055297,-0.012607,0.056716,0.024649
180.000000,0.484782,0.308683,-0.027147,-0.076520,0.020213,-0.008170,-0.039225,0.005426,0.039599,0.017214
181.000000,0.496372,0.342938,0.063697,0.062586,-0.018101,-0.012404,-0.034856,0.005872,0.035347,0.015367
182.000000,0.486771,0.339739,0.028326,0.084219,-0.022666,-0.013334,0.050801,-0.012398,0.052292,0.022728
183.000000,0.448008,0.277360,-0.078149,-0.054547,0.019384,-0.013445,0.055557,-0.013186,0.057100,0.024816
184.000000,0.433643,0.256547,-0.056039,-0.111404,0.032154,-0.011030,-0.044054,0.010156,0.045210,0.019652
185.000000,0.438643,0.273194,0.032244,-0.037426,0.009554,-0.011533,-0.122603,0.027979,0.125755,0.054538
186.000000,0.454271,0.314588,0.109651,0.099795,-0.029869,-0.013313,-0.075073,0.017642,0.077118,0.033500
187.000000,0.451238,0.323236,0.059326,0.122194,-0.035369,-0.010914,0.053430,-0.011762,0.054709,0.023777
188.000000,0.425074,0.283626,-0.034248,0.042669,-0.013615,-0.010151,0.140635,-0.032924,0.144438,0.062588
189.000000,0.377937,0.196808,-0.223008,-0.302806,0.100696,0.003889,-0.037828,0.005954,0.038294,0.016647
190.000000,0.439784,0.268216,0.022814,-0.154974,0.034635,0.013494,-0.284993,0.069728,0.293399,0.125757
191.000000,0.569224,0.473361,0.378516,0.339736,-0.119440,0.011804,-0.133985,0.035668,0.138651,0.060097
192.000000,0.646452,0.603353,0.101885,0.408261,-0.107500,0.041374,0.294282,-0.072253,0.303022,0.129756
193.000000,0.566064,0.375728,-0.356286,-0.014610,0.030918,0.029299,0.478065,-0.120882,0.493111,0.205836
194.000000,0.620794,0.357031,-0.454719,-0.500515,0.174035,0.057230,0.137099,-0.046294,0.144704,0.062703
195.000000,0.819480,0.483908,-0.013935,-0.303295,0.058266,0.074674,-0.299952,0.072045,0.308483,0.132021
196.000000,0.918534,0.513751,0.324555,0.058062,-0.036347,0.036867,-0.402259,0.100353,0.414588,0.175156
197.000000,0.989598,0.591267,0.398614,0.239292,-0.071244,0.017156,-0.213204,0.060971,0.221751,0.095636
198.000000,1.006379,0.585029,0.156347,0.175913,-0.053176,0.005859,0.017800,0.004172,0.018282,0.007949
199.000000,0.954966,0.475518,-0.095267,-0.010667,-0.000486,-0.009246,0.095502,-0.021479,0.097888,0.042497
200.000000,0.937593,0.468731,-0.037889,0.053765,-0.027265,-0.021021,0.126415,-0.032037,0.130411,0.056546
201.000000,0.901797,0.459999,-0.070627,0.095733,-0.035286,-0.026581,0.216686,-0.056221,0.223861,0.096531
202.000000,0.816587,0.366808,-0.267709,-0.197340,0.070032,-0.024427,0.133893,-0.037879,0.139148,0.060311
203.000000,0.823993,0.407521,-0.060602,-0.158714,0.043459,-0.018519,-0.064993,0.014364,0.066561,0.028922
204.000000,0.867730,0.516353,0.191523,0.180672,-0.066530,-0.026072,-0.022233,0.003675,0.022535,0.009798
205.000000,0.782604,0.422720,-0.103698,-0.026639,0.022578,-0.028088,0.047203,-0.016768,0.050093,0.021773
206.000000,0.751087,0.355989,-0.180865,-0.373271,0.126766,-0.004435,-0.209535,0.049700,0.215349,0.092918
207.000000,0.819074,0.431617,0.273521,-0.064800,0.004001,-0.004069,-0.432771,0.107311,0.445877,0.187521
208.000000,0.987088,0.721305,0.567183,0.445192,-0.149966,0.001187,-0.168079,0.046705,0.174447,0.075471
209.000000,1.022356,0.779271,0.017843,0.347750,-0.087192,0.020723,0.272377,-0.065787,0.280209,0.120256
210.000000,0.937937,0.551223,-0.418826,0.012110,0.003417,0.002132,0.447637,-0.109320,0.460793,0.193351
211.000000,0.907452,0.499338,-0.403914,-0.153067,0.034805,-0.010276,0.353061,-0.091217,0.364654,0.155072
212.000000,0.937037,0.547086,-0.351767,-0.498131,0.164699,0.022346,-0.044878,-0.005969,0.045273,0.019679
213.000000,1.085210,0.608897,0.148198,-0.354201,0.083354,0.049706,-0.511516,0.123812,0.526287,0.218427
214.000000,1.278583,0.802010,0.827558,0.335927,-0.124757,0.009676,-0.451375,0.118052,0.466557,0.195593
215.000000,1.413760,1.047263,0.475113,0.405755,-0.108435,0.007943,-0.021969,0.014480,0.026312,0.011440
