time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,-0.009056,-0.016822,-0.041741,-0.054926,0.019646,0.000981,-0.036660,0.008098,0.037544,0.015301
2.000000,0.013999,0.019273,0.047411,0.050864,-0.019299,0.000227,-0.028741,0.008789,0.030055,0.012250
3.000000,0.056272,0.101158,0.139413,0.208299,-0.073285,0.008082,0.133955,-0.030003,0.137274,0.055785
4.000000,0.021726,0.062926,-0.008183,0.058778,-0.012466,0.012959,0.271395,-0.070100,0.280302,0.112776
5.000000,-0.020367,-0.011384,-0.215901,-0.301685,0.115942,0.027531,0.096799,-0.032169,0.102004,0.041510
6.000000,0.054105,0.073313,-0.136739,-0.277158,0.079372,0.051612,-0.228141,0.056931,0.235137,0.094974
7.000000,0.138744,0.170429,0.105477,0.048315,-0.038793,0.039375,-0.323858,0.086687,0.335259,0.134124
8.000000,0.305196,0.417872,0.367392,0.469833,-0.171542,0.062891,0.011960,0.009675,0.015383,0.006271
9.000000,0.292770,0.380426,-0.037353,0.227770,-0.040451,0.075894,0.379961,-0.104104,0.393964,0.156479
10.000000,0.259471,0.209256,-0.366877,-0.330871,0.155729,0.071860,0.259089,-0.080635,0.271347,0.109263
11.000000,0.413538,0.290274,-0.151995,-0.330011,0.094405,0.092012,-0.117053,0.028760,0.120534,0.049018
12.000000,0.553661,0.381571,0.209176,0.123245,-0.071589,0.059761,-0.188567,0.053233,0.195937,0.079364
13.000000,0.554402,0.330381,0.052300,0.075831,-0.019570,0.040110,-0.077625,0.017738,0.079626,0.032426
14.000000,0.527811,0.218383,-0.097737,-0.193489,0.071923,0.031627,-0.168091,0.042750,0.173442,0.070350
15.000000,0.607403,0.289880,0.216920,0.096623,-0.050763,0.017560,-0.194225,0.058533,0.202853,0.082128
16.000000,0.646503,0.342627,0.160203,0.199311,-0.074484,0.015498,-0.015317,0.007029,0.016853,0.006870
17.000000,0.670164,0.383235,0.044339,0.261159,-0.081505,0.021594,0.251140,-0.062770,0.258866,0.104353
18.000000,0.611242,0.276147,-0.184487,0.046984,-0.002102,0.015401,0.405081,-0.106281,0.418791,0.165775
19.000000,0.581031,0.212330,-0.309758,-0.286463,0.112649,0.022075,0.233957,-0.068625,0.243814,0.098410
20.000000,0.657575,0.283826,-0.144192,-0.289546,0.091222,0.041686,-0.093439,0.018648,0.095282,0.038783
21.000000,0.722210,0.305651,0.006768,-0.218208,0.055653,0.042560,-0.371533,0.093871,0.383208,0.152421
22.000000,0.803513,0.379922,0.352718,0.135016,-0.060387,0.020182,-0.381143,0.104123,0.395110,0.156910
23.000000,0.957566,0.599347,0.405075,0.414048,-0.150164,0.031050,-0.040077,0.024251,0.046843,0.019089
