time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.044509,0.062307,0.103619,0.157003,-0.076588,0.005284,0.107264,-0.018450,0.108839,0.035425
2.000000,-0.002477,-0.001599,-0.204435,-0.274685,0.131717,0.024677,-0.011990,-0.020673,0.023898,0.007793
3.000000,0.063206,0.074277,0.001557,-0.048863,0.045121,0.030537,-0.163811,0.050503,0.171419,0.055631
4.000000,0.216291,0.220352,0.242261,0.304136,-0.176528,0.045504,0.021459,0.029108,0.036163,0.011791
5.000000,0.174241,0.134223,-0.082539,-0.012478,-0.017984,0.048954,0.144519,-0.058280,0.155828,0.050614
6.000000,0.193513,0.132063,-0.258349,-0.420719,0.241668,0.088429,-0.138159,-0.002527,0.138182,0.044921
7.000000,0.369990,0.209534,0.131711,-0.064043,0.015454,0.088107,-0.356289,0.130407,0.379405,0.120786
8.000000,0.754189,0.465955,0.474860,0.524238,-0.343116,0.115438,-0.031648,0.063410,0.070869,0.023093
9.000000,0.711094,0.340353,-0.187691,0.180221,-0.030882,0.119771,0.310065,-0.135935,0.338554,0.108313
10.000000,0.639598,0.189085,-0.230500,-0.064875,0.167781,0.081272,0.332247,-0.127866,0.356003,0.113664
11.000000,0.697856,0.140944,-0.117073,-0.170899,0.126820,0.071873,0.181265,-0.038150,0.185236,0.060065
12.000000,0.770840,0.185095,-0.152367,-0.478685,0.160559,0.092731,-0.201673,0.063922,0.211561,0.068481
13.000000,0.872580,0.230289,0.215059,-0.088143,-0.038935,0.069493,-0.459396,0.147832,0.482596,0.151348
14.000000,1.096466,0.418273,0.491383,0.424555,-0.264059,0.067688,-0.200115,0.083611,0.216880,0.070176
15.000000,1.185084,0.543910,-0.029202,0.444663,-0.151705,0.086451,0.271945,-0.100585,0.289951,0.093240
16.000000,1.014713,0.287537,-0.398613,-0.043400,0.129767,0.045519,0.428151,-0.153337,0.454781,0.143255
17.000000,1.123048,0.289268,-0.301671,-0.501684,0.298811,0.080571,0.078876,-0.032306,0.085236,0.027764
18.000000,1.307999,0.332331,0.160268,-0.385845,0.055252,0.096877,-0.376954,0.150311,0.405817,0.128744
19.000000,1.445463,0.376046,0.563660,0.226541,-0.225247,0.045065,-0.375522,0.132979,0.398372,0.126509
20.000000,1.658552,0.647511,0.171361,0.551324,-0.237006,0.060801,0.087582,-0.034358,0.094080,0.030637
21.000000,1.389437,0.374960,-0.414113,0.022459,0.086230,0.018343,0.340719,-0.132933,0.365733,0.116633
22.000000,1.330286,0.313565,-0.212903,-0.227302,0.162742,0.005857,0.195398,-0.056313,0.203351,0.065861
23.000000,1.323092,0.336001,0.026825,-0.120824,0.023971,-0.010825,0.015101,0.019700,0.024822,0.008094
24.000000,1.229523,0.338079,-0.009089,-0.122528,0.020573,-0.032092,-0.119344,0.030775,0.123248,0.040092
25.000000,1.140073,0.362071,0.085915,-0.012342,0.015182,-0.047472,-0.181938,0.041267,0.186559,0.060489
26.000000,1.091071,0.424516,0.171003,0.150803,-0.062854,-0.056301,-0.086012,0.030639,0.091306,0.029736
27.000000,0.995275,0.401997,-0.001924,0.046018,-0.034860,-0.059685,0.010845,-0.006240,0.012512,0.004080
28.000000,0.877776,0.369150,-0.064625,-0.084007,0.050177,-0.060219,-0.026330,-0.008921,0.027800,0.009065
29.000000,0.857672,0.439775,0.112698,0.146087,-0.055709,-0.060963,0.036181,0.001471,0.036211,0.011807
30.000000,0.764279,0.385394,-0.089678,-0.032688,-0.006900,-0.058788,0.079029,-0.023990,0.082590,0.026904
31.000000,0.683812,0.376764,-0.060674,-0.055713,0.029940,-0.056708,0.027829,-0.016823,0.032519,0.010603
32.000000,0.651241,0.401536,0.033925,0.070206,-0.025379,-0.055301,0.051694,-0.008351,0.052364,0.017069
33.000000,0.570784,0.348727,-0.107707,-0.143588,0.061276,-0.047523,-0.014578,-0.006058,0.015787,0.005148
34.000000,0.536154,0.358105,0.013838,-0.105742,0.067974,-0.038823,-0.149587,0.033868,0.153373,0.049823
35.000000,0.553552,0.399481,0.172676,0.100053,-0.045996,-0.038473,-0.129175,0.048164,0.137862,0.044818
36.000000,0.585257,0.443204,0.112091,0.200430,-0.127328,-0.025997,0.049858,-0.001502,0.049881,0.016261
37.000000,0.508777,0.373757,-0.112871,0.030759,-0.021541,-0.023320,0.159269,-0.060095,0.170229,0.055248
38.000000,0.440849,0.326859,-0.161922,-0.161158,0.118035,-0.016369,0.064210,-0.039825,0.075558,0.024618
39.000000,0.466013,0.343705,0.023979,-0.052355,0.048863,-0.014926,-0.041921,0.022046,0.047365,0.015441
40.000000,0.474193,0.330573,0.053056,-0.018638,-0.020300,-0.020772,-0.077567,0.035426,0.085274,0.027776
41.000000,0.442950,0.303258,-0.000239,-0.063964,0.007464,-0.023529,-0.129316,0.027737,0.132257,0.043007
42.000000,0.436906,0.328597,0.095144,0.079954,-0.023942,-0.026027,-0.103578,0.024877,0.106524,0.034674
43.000000,0.487698,0.406131,0.124196,0.245854,-0.118531,-0.013978,0.097177,-0.012771,0.098013,0.031913
44.000000,0.460706,0.373313,-0.075448,0.144800,-0.080103,-0.003600,0.301545,-0.085338,0.313388,0.100538
45.000000,0.395266,0.309497,-0.325155,-0.328325,0.196274,0.018019,0.142422,-0.073967,0.160484,0.052113
46.000000,0.599153,0.400994,-0.072176,-0.472229,0.211584,0.079741,-0.292718,0.086000,0.305090,0.097961
47.000000,0.821790,0.487523,0.554594,0.205137,-0.181757,0.050976,-0.350025,0.142602,0.377959,0.120347
48.000000,1.064684,0.622725,0.235392,0.405591,-0.241235,0.061964,0.010759,0.001236,0.010830,0.003532
49.000000,0.916253,0.424951,-0.285917,0.017548,0.067171,0.030540,0.199230,-0.101627,0.223653,0.072332
50.000000,0.888369,0.368505,-0.104615,-0.024821,0.083455,0.001338,0.187597,-0.052564,0.194822,0.063135
51.000000,0.872566,0.331830,-0.059084,-0.103953,0.034520,-0.014410,0.106389,-0.011969,0.107060,0.034848
52.000000,0.824750,0.330573,-0.083262,-0.215592,0.072035,-0.017964,-0.083276,0.017875,0.085173,0.027743
53.000000,0.823629,0.384736,0.137816,0.058639,-0.026440,-0.029477,-0.137790,0.042382,0.144161,0.046852
54.000000,0.801918,0.397747,0.086995,0.120122,-0.068263,-0.034607,-0.030783,0.013748,0.033714,0.010993
55.000000,0.716303,0.337823,-0.070268,-0.058850,0.026406,-0.037582,-0.018186,-0.009555,0.020543,0.006699
56.000000,0.663051,0.330546,0.008196,-0.054775,0.052277,-0.038384,-0.081811,0.013535,0.082923,0.027012
57.000000,0.644411,0.338750,0.086442,0.020662,0.000094,-0.040771,-0.092888,0.032185,0.098306,0.032008
58.000000,0.677633,0.400888,0.127998,0.191930,-0.116558,-0.033311,0.046354,0.005059,0.046629,0.015201
59.000000,0.601038,0.335059,-0.112988,0.000981,-0.021069,-0.030146,0.132112,-0.048954,0.140890,0.045796
60.000000,0.529771,0.304360,-0.141226,-0.153994,0.107062,-0.023145,0.028861,-0.030598,0.042062,0.013713
61.000000,0.568019,0.355155,0.092244,0.076122,-0.014871,-0.025657,0.012726,0.012640,0.017937,0.005849
62.000000,0.620705,0.398881,0.061166,0.201004,-0.135908,-0.016119,0.181808,-0.026730,0.183762,0.059593
63.000000,0.528640,0.312645,-0.299760,-0.278208,0.126647,-0.003300,0.082480,-0.056454,0.099950,0.032542
64.000000,0.625816,0.377991,-0.068572,-0.386360,0.209484,0.044936,-0.283534,0.063849,0.290634,0.093454
65.000000,0.758710,0.424745,0.429154,0.077057,-0.072665,0.025914,-0.395810,0.144457,0.421347,0.133381
66.000000,1.132143,0.690304,0.422245,0.524345,-0.325223,0.054261,-0.016608,0.035940,0.039592,0.012908
67.000000,0.998721,0.515672,-0.321019,0.157054,-0.008060,0.043383,0.315300,-0.136905,0.343740,0.109907
68.000000,0.974050,0.392072,-0.370512,-0.356148,0.293284,0.042372,0.143918,-0.075339,0.162445,0.052744
69.000000,1.162586,0.435564,0.198210,0.007604,-0.046476,0.022848,-0.009185,0.053542,0.054324,0.017708
70.000000,1.105155,0.374872,-0.021261,-0.071872,-0.049652,-0.012165,-0.052653,0.017457,0.055471,0.018081
71.000000,1.014822,0.376723,-0.010518,0.011151,-0.000341,-0.033392,-0.075784,0.000005,0.075784,0.024691
72.000000,0.956780,0.408095,0.063665,0.128664,-0.029263,-0.045923,0.016144,-0.004852,0.016857,0.005497
73.000000,0.862415,0.353024,-0.065208,-0.056632,0.025284,-0.050349,0.033931,-0.012322,0.036099,0.011770
74.000000,0.792452,0.346941,-0.014755,-0.085197,0.044731,-0.050369,-0.048899,0.008169,0.049577,0.016161
75.000000,0.749294,0.361531,0.064811,-0.000244,0.006860,-0.052064,-0.087184,0.025524,0.090843,0.029585
76.000000,0.709775,0.367592,0.064533,0.048052,-0.029278,-0.052405,-0.055309,0.018836,0.058428,0.019044
77.000000,0.690265,0.397801,0.058586,0.143030,-0.082744,-0.046746,0.063242,-0.011057,0.064201,0.020923
78.000000,0.602045,0.339858,-0.109717,-0.028391,0.007706,-0.043416,0.107708,-0.042009,0.115610,0.037619
79.000000,0.538288,0.320200,-0.096290,-0.126524,0.086867,-0.035784,0.010074,-0.016917,0.019689,0.006421
80.000000,0.546592,0.347895,0.066731,0.023311,0.001820,-0.035424,-0.029793,0.019694,0.035714,0.011645
81.000000,0.539627,0.343418,0.041299,0.052883,-0.053225,-0.034954,0.016458,0.006816,0.017814,0.005809
82.000000,0.472589,0.293427,-0.123344,-0.183556,0.078836,-0.026316,-0.084689,0.001958,0.084712,0.027593
83.000000,0.472468,0.326383,0.082192,-0.014184,0.040649,-0.024407,-0.175401,0.044353,0.180922,0.058682
84.000000,0.582971,0.455636,0.241611,0.293752,-0.155114,-0.010940,0.016759,0.024964,0.030068,0.009804
85.000000,0.523171,0.355638,-0.131917,-0.008359,-0.026875,-0.006705,0.140269,-0.051855,0.149547,0.048589
86.000000,0.463995,0.320028,-0.133570,-0.122191,0.093109,-0.007943,0.054157,-0.038816,0.066631,0.021714
87.000000,0.471281,0.320963,-0.003092,-0.070884,0.068028,-0.008836,-0.047273,0.016217,0.049977,0.016292
88.000000,0.532915,0.360274,0.131949,0.123766,-0.084594,-0.012779,0.005525,0.024479,0.025095,0.008183
89.000000,0.507654,0.319168,-0.036106,0.033338,-0.058248,-0.014034,0.082797,-0.025276,0.086569,0.028197
90.000000,0.440412,0.275070,-0.139534,-0.140208,0.087222,-0.011177,0.002805,-0.027910,0.028051,0.009147
91.000000,0.461126,0.309950,0.061612,0.038516,0.020292,-0.014867,-0.032820,0.014570,0.035909,0.011708
92.000000,0.485312,0.313974,0.066522,0.086340,-0.061592,-0.016797,0.042461,0.006900,0.043018,0.014025
93.000000,0.435899,0.260718,-0.187743,-0.304941,0.126301,-0.000088,-0.124976,0.009724,0.125354,0.040774
94.000000,0.480925,0.306815,0.077139,-0.148076,0.090296,0.013085,-0.355276,0.093277,0.367317,0.117115
95.000000,0.733509,0.565635,0.508732,0.452533,-0.252312,0.030919,-0.111417,0.075885,0.134805,0.043830
96.000000,0.849601,0.605290,-0.086052,0.355342,-0.162763,0.064766,0.311501,-0.105471,0.328872,0.105330
97.000000,0.717755,0.385674,-0.443791,-0.129950,0.161471,0.037225,0.372698,-0.148021,0.401016,0.127304
98.000000,0.839406,0.395841,-0.242784,-0.362093,0.235928,0.057096,0.074101,-0.023856,0.077846,0.025362
99.000000,0.975985,0.417140,0.164638,-0.064449,-0.042406,0.031832,-0.126402,0.078028,0.148546,0.048266
100.000000,1.025031,0.440102,0.146798,0.175880,-0.166975,0.006962,-0.034097,0.022722,0.040974,0.013359
101.000000,0.900019,0.335896,-0.203079,-0.134840,0.089119,-0.005448,-0.046714,-0.030665,0.055880,0.018214
102.000000,0.874519,0.322270,0.021297,-0.179791,0.152275,0.000264,-0.223986,0.049941,0.229486,0.074186
103.000000,0.930407,0.367765,0.330571,0.089436,-0.057500,-0.014023,-0.242286,0.099810,0.262039,0.084483
104.000000,1.112156,0.548777,0.253863,0.395129,-0.259443,0.009523,0.059698,0.011252,0.060749,0.019800
105.000000,0.964641,0.417724,-0.286704,0.102329,-0.026302,0.007185,0.300979,-0.120829,0.324327,0.103926
106.000000,0.905290,0.352503,-0.337664,-0.350255,0.267788,0.022717,0.111062,-0.069105,0.130806,0.042537
107.000000,1.035128,0.387290,0.129212,-0.150889,0.062572,0.026361,-0.141445,0.073721,0.159504,0.051798
108.000000,1.088812,0.412796,0.241633,0.121046,-0.143209,-0.001799,-0.123160,0.065866,0.139666,0.045401
109.000000,1.068508,0.430541,0.013539,0.204275,-0.135686,-0.007625,0.068337,-0.028469,0.074030,0.024121
110.000000,0.926913,0.354242,-0.176929,0.047515,0.019013,-0.022679,0.190469,-0.080347,0.206722,0.066938
111.000000,0.844511,0.309503,-0.138925,-0.113861,0.103400,-0.027553,0.134439,-0.045303,0.141867,0.046111
112.000000,0.820266,0.311183,-0.068121,-0.262431,0.130847,-0.013848,-0.089616,0.027575,0.093763,0.030533
113.000000,0.871511,0.380750,0.222500,0.083830,-0.073390,-0.023161,-0.147081,0.065655,0.161070,0.052302
114.000000,0.804144,0.329954,-0.012581,-0.059818,-0.001476,-0.031783,-0.151048,0.029369,0.153877,0.049985
115.000000,0.735127,0.304797,-0.008834,-0.188209,0.118445,-0.023457,-0.304986,0.057561,0.310370,0.099602
116.000000,0.830359,0.482888,0.432186,0.298391,-0.125178,-0.023152,-0.185055,0.076894,0.200395,0.064917
117.000000,1.130245,0.752256,0.052879,0.558388,-0.272753,0.039692,0.295964,-0.066628,0.303371,0.097426
118.000000,0.905723,0.457034,-0.565807,0.094474,0.024894,0.027251,0.599647,-0.204213,0.633466,0.193046
119.000000,1.056233,0.478752,-0.603516,-0.560564,0.385176,0.055757,0.263577,-0.106709,0.284358,0.091491
120.000000,1.397238,0.597200,0.114221,-0.369821,0.052074,0.076506,-0.218121,0.113597,0.245929,0.079397
121.000000,1.386247,0.538181,0.378748,-0.032098,-0.099967,-0.001895,-0.394536,0.121797,0.412908,0.130865
122.000000,1.337689,0.605374,0.346019,0.217455,-0.097894,-0.038161,-0.259706,0.054402,0.265343,0.085523
123.000000,1.162998,0.547064,0.063286,0.033134,0.044686,-0.062868,-0.145388,0.014603,0.146120,0.047484
124.000000,1.060480,0.557382,0.158928,0.088339,-0.008944,-0.077420,-0.074499,0.027635,0.079459,0.025886
