time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.025025,0.045987,0.084477,0.113929,-0.040904,0.001383,0.076013,-0.016781,0.077843,0.031701
2.000000,0.000055,0.012991,-0.016434,0.005723,0.000815,0.003144,0.133808,-0.034799,0.138259,0.056183
3.000000,-0.016225,-0.013036,-0.059023,-0.087278,0.031896,0.004699,0.078111,-0.021522,0.081022,0.032993
4.000000,-0.011084,-0.007031,-0.052716,-0.095879,0.031587,0.007210,-0.027254,0.005239,0.027753,0.011312
5.000000,0.003885,0.014147,-0.022953,-0.040055,0.011885,0.006782,-0.099317,0.024202,0.102223,0.041599
6.000000,0.017768,0.033832,0.017481,0.024857,-0.008851,0.004975,-0.101565,0.026181,0.104885,0.042679
7.000000,0.021057,0.035974,0.022468,0.034430,-0.011361,0.004230,-0.066676,0.018041,0.069074,0.028136
8.000000,0.021878,0.034332,0.022558,0.030629,-0.010847,0.003789,-0.029846,0.008846,0.031129,0.012688
9.000000,0.035057,0.057987,0.063591,0.086958,-0.031298,0.004337,0.042667,-0.008727,0.043550,0.017748
10.000000,0.031957,0.061420,0.039018,0.077076,-0.025581,0.006061,0.135165,-0.033514,0.139258,0.056586
11.000000,0.003417,0.018688,-0.052298,-0.053468,0.021959,0.006353,0.135790,-0.036347,0.140570,0.057116
12.000000,-0.008587,-0.004588,-0.133815,-0.204418,0.072450,0.015468,-0.025817,0.002344,0.025923,0.010567
13.000000,0.033311,0.049992,-0.026803,-0.079655,0.020214,0.017612,-0.175299,0.044458,0.180849,0.073323
14.000000,0.098823,0.153421,0.166122,0.198815,-0.074920,0.016652,-0.079852,0.024840,0.083626,0.034051
15.000000,0.091247,0.151208,0.049978,0.133374,-0.039691,0.022305,0.102970,-0.025550,0.106093,0.043168
16.000000,0.049156,0.070287,-0.098050,-0.100079,0.042334,0.020361,0.098985,-0.027500,0.102734,0.041806
17.000000,0.058432,0.066349,-0.080178,-0.156442,0.050840,0.023692,-0.052584,0.011991,0.053934,0.021976
18.000000,0.095509,0.110484,0.026146,-0.011417,-0.003787,0.018931,-0.133857,0.034552,0.138244,0.056177
19.000000,0.140539,0.183051,0.132829,0.180497,-0.064530,0.017844,-0.018747,0.007845,0.020322,0.008284
20.000000,0.121607,0.155304,0.010894,0.083405,-0.021854,0.018985,0.122014,-0.031129,0.125922,0.051197
21.000000,0.095544,0.102649,-0.062117,-0.057134,0.024222,0.015815,0.122925,-0.032411,0.127126,0.051684
22.000000,0.090532,0.082870,-0.087921,-0.145915,0.049584,0.017990,-0.001542,-0.002255,0.002732,0.001114
23.000000,0.111861,0.103963,-0.044872,-0.102311,0.030727,0.018594,-0.138380,0.033526,0.142383,0.057847
