time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.001370,0.001037,0.003019,0.004532,-0.003992,-0.000018,0.002964,-0.000302,0.002979,0.000894
2.000000,-0.011989,-0.004410,-0.043079,-0.060471,0.052963,0.003690,-0.035231,0.002140,0.035296,0.010587
3.000000,-0.006755,0.003475,-0.014220,-0.030345,0.048480,0.004162,-0.070983,0.028779,0.076595,0.022956
4.000000,0.036244,0.016623,0.055687,0.028302,-0.055907,0.006485,-0.060600,0.046740,0.076531,0.022937
5.000000,0.068085,0.022948,0.051236,0.047482,-0.123918,0.009220,-0.022274,0.015274,0.027008,0.008101
6.000000,0.041947,0.037966,0.000711,0.081222,-0.069625,0.004906,0.042754,-0.046027,0.062820,0.018834
7.000000,-0.038207,0.015288,-0.108333,-0.032567,0.164970,0.013985,0.043247,-0.068341,0.080875,0.024236
8.000000,-0.023190,0.006871,-0.036530,-0.068885,0.201484,0.016547,-0.008408,0.019696,0.021416,0.006424
9.000000,0.190209,0.045302,0.234110,0.052558,-0.224987,0.036406,0.005740,0.099812,0.099977,0.029943
10.000000,0.273834,0.035474,0.019074,-0.002398,-0.255445,0.035432,0.018305,-0.024784,0.030811,0.009242
11.000000,0.109195,0.030572,-0.243905,0.009357,0.226872,0.024825,0.024675,-0.135123,0.137357,0.041078
12.000000,0.153073,0.022895,-0.044386,-0.003195,0.352893,0.019004,0.024698,-0.001070,0.024721,0.007416
13.000000,0.364459,-0.008947,0.302677,-0.071504,-0.230359,-0.013161,-0.021658,0.162629,0.164065,0.048999
14.000000,0.568457,-0.004145,0.093699,-0.004209,-0.444609,-0.023029,-0.042327,0.012784,0.044215,0.013260
15.000000,0.249713,0.001106,-0.425690,0.054967,0.386640,-0.054866,-0.009215,-0.197634,0.197849,0.058968
16.000000,0.601147,-0.045373,0.102255,-0.046750,0.474138,-0.058637,-0.005193,0.057379,0.057614,0.017274
17.000000,0.780022,-0.044789,0.595808,-0.064085,-0.637488,-0.079379,-0.053688,0.257346,0.262887,0.077961
18.000000,1.090954,-0.031147,-0.527069,0.031913,-0.201349,-0.094210,-0.066301,-0.137536,0.152683,0.045627
19.000000,0.273878,0.167334,-0.181555,0.205653,0.445237,-0.199835,0.063057,-0.184480,0.194959,0.058118
20.000000,0.580035,0.212991,0.421916,0.109977,0.106162,-0.186453,0.182755,0.064392,0.193767,0.057767
21.000000,0.503909,0.220517,0.211001,-0.235878,-0.204037,-0.221469,0.072641,0.083565,0.110724,0.033149
22.000000,0.379278,0.331322,-0.112910,-0.212696,-0.008424,-0.170206,-0.121718,-0.025475,0.124355,0.037211
23.000000,0.231789,0.373058,-0.077819,0.017423,0.218696,-0.128887,-0.172205,-0.017803,0.173123,0.051678
24.000000,0.267944,0.415156,0.171096,0.146899,0.006535,-0.081998,-0.080146,0.079077,0.112590,0.033706
25.000000,0.354741,0.398161,0.170039,0.074625,-0.273298,-0.046851,0.007529,0.060945,0.061408,0.018411
26.000000,0.326211,0.365262,-0.090879,0.055300,-0.157727,-0.039634,0.065070,-0.081611,0.104377,0.031256
27.000000,0.089553,0.337667,-0.201234,0.053017,0.233445,-0.053678,0.111987,-0.139056,0.178543,0.053279
28.000000,0.106411,0.276239,-0.075331,-0.091967,0.359124,-0.042422,0.070234,-0.000103,0.070234,0.021053
29.000000,0.244353,0.239833,0.253754,-0.158645,-0.206016,-0.089787,-0.053684,0.170800,0.179038,0.053425
30.000000,0.368354,0.230200,0.136060,-0.048169,-0.413911,-0.099037,-0.117133,0.032764,0.121629,0.036399
31.000000,0.104387,0.227934,-0.316067,0.092932,0.290918,-0.145524,-0.072180,-0.166258,0.181250,0.054078
32.000000,0.163926,0.269370,0.007429,0.150910,0.363614,-0.135098,0.028316,0.010161,0.030084,0.009024
33.000000,0.458486,0.234415,0.413966,0.004868,-0.398923,-0.139944,0.077264,0.166768,0.183797,0.054829
34.000000,0.561530,0.251894,-0.156889,-0.174957,-0.243023,-0.104836,-0.016899,-0.063773,0.065974,0.019778
35.000000,0.205254,0.305557,-0.304981,-0.007719,0.429804,-0.111565,-0.073238,-0.149658,0.166617,0.049754
36.000000,0.500915,0.434409,0.287215,0.187524,0.111414,-0.068258,0.022151,0.081576,0.084530,0.025329
37.000000,0.659563,0.421089,0.284467,0.036124,-0.395086,-0.064456,0.096314,0.093081,0.133942,0.040063
38.000000,0.635130,0.430246,-0.351613,-0.149422,-0.030809,-0.039257,0.025258,-0.107262,0.110196,0.032992
39.000000,0.510199,0.449948,-0.220447,-0.132955,0.448214,-0.012908,-0.089733,-0.069346,0.113406,0.033949
40.000000,0.777432,0.425289,0.434762,-0.011858,0.020483,-0.017107,-0.137517,0.163549,0.213680,0.063617
41.000000,1.088442,0.442555,0.403994,0.145506,-0.548429,-0.006297,-0.054593,0.108383,0.121356,0.036317
42.000000,0.928201,0.380383,-0.495972,0.207890,0.004721,-0.067834,0.110682,-0.201195,0.229630,0.068285
43.000000,0.672306,0.278008,-0.273283,-0.010300,0.549551,-0.083118,0.147379,-0.128642,0.195625,0.058314
44.000000,0.898006,0.172700,0.402696,-0.272317,0.041665,-0.151302,0.002161,0.170535,0.170549,0.050917
45.000000,0.901377,0.184557,0.305566,-0.173977,-0.372005,-0.185703,-0.164026,0.125034,0.206247,0.061437
46.000000,0.823297,0.225050,-0.210670,0.147263,-0.168863,-0.198442,-0.118849,-0.073941,0.139973,0.041855
47.000000,0.448240,0.277314,-0.228014,0.200372,0.201690,-0.230855,0.041651,-0.124525,0.131306,0.039279
48.000000,0.364176,0.241373,0.014872,0.035682,0.228995,-0.188910,0.107862,-0.007283,0.108108,0.032369
49.000000,0.403270,0.194854,0.210594,-0.120448,-0.085545,-0.183574,0.044309,0.091184,0.101380,0.030362
50.000000,0.379804,0.207574,0.097535,-0.095429,-0.224162,-0.156405,-0.038270,0.031435,0.049525,0.014852
51.000000,0.280864,0.219728,-0.163243,0.001963,0.040005,-0.132491,-0.061756,-0.072246,0.095044,0.028470
52.000000,0.163639,0.237203,-0.092515,0.075036,0.218955,-0.114981,-0.020410,-0.039149,0.044150,0.013241
53.000000,0.189523,0.199895,0.069818,-0.035898,0.101879,-0.099921,-0.024059,0.065146,0.069447,0.020817
54.000000,0.251369,0.186512,0.176158,-0.048645,-0.187125,-0.090668,-0.062893,0.095473,0.114327,0.034223
55.000000,0.332624,0.220976,0.095631,0.120240,-0.322878,-0.068258,-0.000070,-0.014540,0.014540,0.004362
56.000000,0.124990,0.194060,-0.264980,0.072137,0.205875,-0.073696,0.079153,-0.162619,0.180859,0.053963
57.000000,0.125142,0.152914,-0.106588,-0.028927,0.431597,-0.063321,0.077438,-0.027168,0.082065,0.024592
58.000000,0.319284,0.108497,0.291077,-0.160094,-0.207369,-0.120412,-0.027225,0.184121,0.186123,0.055515
59.000000,0.507781,0.112334,0.151229,-0.067582,-0.469055,-0.127406,-0.101626,0.035085,0.107512,0.032191
