time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.000846,0.001162,0.002862,0.004235,-0.002028,-0.000029,0.002905,-0.000488,0.002946,0.000961
2.000000,0.140694,0.202644,0.212689,0.370221,-0.172678,0.029834,0.252416,-0.047396,0.256827,0.082840
3.000000,0.056624,0.081186,-0.177394,-0.132014,0.074229,0.040332,0.320274,-0.112036,0.339304,0.108544
4.000000,0.064408,0.098118,-0.114617,-0.158230,0.126328,0.048082,0.151372,-0.055515,0.161231,0.052354
5.000000,0.129358,0.129996,0.002013,-0.016101,0.011845,0.040455,0.069544,-0.001550,0.069561,0.022667
6.000000,0.130536,0.113001,-0.156890,-0.269830,0.089678,0.044053,-0.118464,0.027373,0.121585,0.039554
7.000000,0.183991,0.165845,0.002543,-0.108594,0.035767,0.041327,-0.306141,0.084507,0.317591,0.101841
8.000000,0.295979,0.268839,0.262323,0.232797,-0.132331,0.038360,-0.191941,0.074204,0.205785,0.066639
9.000000,0.317004,0.255999,0.062296,0.130918,-0.084266,0.040764,-0.000650,-0.003124,0.003191,0.001041
10.000000,0.279536,0.211062,-0.029717,0.036404,0.005851,0.028684,0.080548,-0.038654,0.089343,0.029098
11.000000,0.265733,0.185507,-0.024558,0.001950,0.032118,0.018055,0.096890,-0.030613,0.101611,0.033081
12.000000,0.383415,0.307936,0.122372,0.291235,-0.134356,0.026033,0.291285,-0.056303,0.296677,0.095340
13.000000,0.310921,0.190586,-0.233614,-0.130760,0.055332,0.026552,0.327576,-0.107804,0.344859,0.110251
14.000000,0.580178,0.343732,-0.274376,-0.724214,0.338963,0.126618,-0.180455,0.013271,0.180942,0.058688
15.000000,0.887692,0.386395,0.349445,-0.189605,-0.028690,0.129748,-0.599347,0.215011,0.636747,0.193908
16.000000,1.348631,0.520624,0.771065,0.450389,-0.349972,0.097602,-0.344953,0.144631,0.374046,0.119161
17.000000,1.677843,0.822415,-0.016971,0.611640,-0.175286,0.114398,0.239191,-0.108551,0.262670,0.084681
18.000000,1.430627,0.403948,-0.593884,-0.064863,0.181591,0.032291,0.452274,-0.163358,0.480872,0.150849
19.000000,1.514992,0.403864,-0.280414,-0.402196,0.215047,0.034177,0.155129,-0.033337,0.158671,0.051529
20.000000,1.546403,0.444840,0.143671,-0.084481,-0.046463,-0.001633,-0.075892,0.055680,0.094127,0.030652
21.000000,1.455031,0.462313,0.052997,0.108329,-0.106526,-0.037819,-0.037075,0.010089,0.038423,0.012528
22.000000,1.272519,0.402910,-0.177511,-0.235993,0.148300,-0.042984,-0.148076,-0.002237,0.148093,0.048120
23.000000,1.215927,0.466961,0.286200,0.040138,0.035776,-0.055176,-0.227139,0.070409,0.237801,0.076824
24.000000,1.289787,0.646389,0.300428,0.338854,-0.206903,-0.048730,0.018449,0.032727,0.037569,0.012249
25.000000,1.115525,0.525174,-0.263677,-0.002530,-0.033771,-0.051577,0.168534,-0.070046,0.182511,0.059191
26.000000,0.964873,0.496439,-0.206380,-0.196374,0.148038,-0.050618,0.036982,-0.043195,0.056864,0.018535
27.000000,0.928830,0.511770,0.098028,-0.072271,0.071585,-0.051273,-0.098517,0.037125,0.105280,0.034271
28.000000,0.894511,0.515561,0.164498,0.045736,-0.055137,-0.060921,-0.100332,0.048070,0.111253,0.036207
29.000000,0.846874,0.527837,0.067613,0.133636,-0.105894,-0.059024,0.010873,-0.000546,0.010887,0.003550
30.000000,0.747126,0.501775,-0.080373,0.120006,-0.059366,-0.055688,0.152503,-0.054638,0.161995,0.052600
31.000000,0.622151,0.424983,-0.218534,-0.182208,0.122982,-0.045294,0.083268,-0.047903,0.096064,0.031281
32.000000,0.613425,0.439843,0.014157,-0.111056,0.083585,-0.035624,-0.071424,0.024853,0.075624,0.024639
33.000000,0.598630,0.423490,0.095064,-0.062963,0.008838,-0.038870,-0.163549,0.057188,0.173259,0.056222
34.000000,0.609183,0.458465,0.170591,0.128900,-0.091206,-0.039101,-0.104189,0.037228,0.110640,0.036009
35.000000,0.574345,0.449354,0.025913,0.129248,-0.073432,-0.033876,0.039912,-0.018497,0.043990,0.014342
36.000000,0.493191,0.390568,-0.088194,0.008779,0.015562,-0.034605,0.103070,-0.043488,0.111869,0.036407
37.000000,0.451772,0.365993,-0.048601,-0.010687,0.027542,-0.035100,0.100081,-0.028309,0.104008,0.033858
38.000000,0.410501,0.329809,-0.100453,-0.185415,0.089857,-0.025128,-0.029457,0.002845,0.029594,0.009650
39.000000,0.415890,0.344538,0.036513,-0.101944,0.049225,-0.019732,-0.179582,0.051153,0.186725,0.060542
40.000000,0.490160,0.427049,0.227673,0.203266,-0.117267,-0.016333,-0.086402,0.043826,0.096881,0.031546
41.000000,0.530647,0.460576,0.044562,0.239393,-0.142713,0.001923,0.161883,-0.042521,0.167374,0.054330
42.000000,0.428233,0.343815,-0.225682,-0.076100,0.066098,-0.000729,0.215105,-0.089345,0.232922,0.075276
43.000000,0.436962,0.334718,-0.183716,-0.295291,0.200492,0.022917,-0.014389,-0.014075,0.020128,0.006564
44.000000,0.537533,0.357260,0.087086,-0.165217,0.057934,0.027263,-0.250948,0.094198,0.268045,0.086373
45.000000,0.623288,0.388792,0.272704,0.108621,-0.120978,0.009035,-0.246897,0.092076,0.263507,0.084945
46.000000,0.708569,0.472610,0.176367,0.287481,-0.172847,0.016506,-0.005718,0.000926,0.005792,0.001889
47.000000,0.646383,0.437927,-0.096319,0.200790,-0.053640,0.012529,0.252912,-0.093381,0.269601,0.086862
48.000000,0.561097,0.323218,-0.239662,-0.110799,0.112832,0.001871,0.264291,-0.090620,0.279395,0.089937
49.000000,0.588966,0.327465,-0.159950,-0.294794,0.164408,0.019096,0.019195,-0.005022,0.019841,0.006470
50.000000,0.658770,0.358208,0.085172,-0.118501,0.017157,0.012039,-0.187807,0.073781,0.201780,0.065360
51.000000,0.682376,0.367188,0.161465,0.055467,-0.073532,-0.006513,-0.200842,0.064246,0.210867,0.068260
52.000000,0.722410,0.440544,0.155880,0.250807,-0.135563,-0.005237,-0.006992,0.003351,0.007754,0.002529
53.000000,0.657121,0.393567,-0.080023,0.126295,-0.042123,-0.007925,0.187692,-0.066857,0.199244,0.064549
54.000000,0.585652,0.314506,-0.243006,-0.281025,0.182503,0.004937,0.053710,-0.042854,0.068711,0.022391
55.000000,0.658648,0.346150,0.042184,-0.188935,0.102718,0.017968,-0.193086,0.066278,0.204144,0.066115
56.000000,0.766582,0.415863,0.301802,0.172275,-0.139271,0.004683,-0.157131,0.078108,0.175474,0.056933
