time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.006057,0.011969,0.024183,0.031340,-0.010509,-0.000093,0.020696,-0.004825,0.021251,0.009240
2.000000,-0.022227,-0.040540,-0.111308,-0.137284,0.047342,0.003841,-0.054779,0.012142,0.056109,0.024385
3.000000,0.007959,-0.000840,-0.013027,-0.045690,0.008634,0.004752,-0.150908,0.037828,0.155577,0.067377
4.000000,0.029149,0.036599,0.053878,0.060752,-0.020918,0.003269,-0.132602,0.032501,0.136527,0.059182
5.000000,0.043107,0.067740,0.079683,0.121523,-0.035762,0.005428,-0.023033,0.007308,0.024165,0.010506
6.000000,0.045629,0.078360,0.064980,0.115143,-0.034335,0.009023,0.111277,-0.024785,0.114004,0.049465
7.000000,0.013315,0.022250,-0.045682,-0.040957,0.015669,0.009019,0.139375,-0.034074,0.143480,0.062176
8.000000,0.001894,-0.003469,-0.093541,-0.148960,0.045879,0.012504,0.021175,-0.006860,0.022258,0.009678
9.000000,0.042051,0.062347,0.051090,0.032756,-0.017359,0.009427,-0.028936,0.005987,0.029549,0.012847
10.000000,0.040482,0.071706,0.022558,0.058759,-0.014131,0.008035,0.025571,-0.008402,0.026916,0.011703
11.000000,0.014243,0.019399,-0.085872,-0.089560,0.034844,0.008547,-0.005219,0.001197,0.005355,0.002328
12.000000,0.042691,0.053838,0.033846,0.007356,-0.009257,0.006513,-0.043425,0.012943,0.045313,0.019697
13.000000,0.031931,0.036587,-0.023740,-0.033985,0.010602,0.005594,-0.062210,0.013866,0.063737,0.027696
14.000000,0.021678,0.010074,-0.101798,-0.132604,0.044358,0.008851,-0.165715,0.039854,0.170440,0.073754
15.000000,0.118982,0.170693,0.236872,0.255229,-0.092511,0.010682,-0.060609,0.019598,0.063699,0.027680
16.000000,0.163340,0.286227,0.150094,0.326053,-0.090788,0.036823,0.274546,-0.067972,0.282835,0.121352
17.000000,0.068154,0.090067,-0.286736,-0.232271,0.103504,0.037588,0.274554,-0.072511,0.283968,0.121825
18.000000,0.147673,0.143591,-0.192207,-0.359961,0.100825,0.064216,-0.074470,0.017104,0.076409,0.033193
19.000000,0.253494,0.248840,0.091633,-0.023696,-0.020555,0.051150,-0.260796,0.063753,0.268475,0.115344
20.000000,0.329224,0.356342,0.225272,0.261298,-0.083600,0.042571,-0.097848,0.024866,0.100958,0.043825
21.000000,0.299786,0.276119,-0.012912,0.065843,-0.003096,0.035562,0.071298,-0.015833,0.073035,0.031730
22.000000,0.287450,0.193155,-0.092475,-0.119701,0.036753,0.027600,0.024032,-0.001909,0.024108,0.010482
23.000000,0.322569,0.219502,0.044782,-0.003477,-0.012587,0.018570,-0.035845,0.009521,0.037088,0.016123
24.000000,0.342440,0.257058,0.077779,0.122743,-0.038589,0.012680,0.043175,-0.013810,0.045330,0.019704
25.000000,0.329857,0.240254,-0.006838,0.097379,-0.021196,0.010284,0.166011,-0.042292,0.171313,0.074129
26.000000,0.285393,0.143355,-0.182404,-0.190684,0.068626,0.012421,0.086812,-0.022432,0.089663,0.038936
27.000000,0.318626,0.162054,-0.121733,-0.271031,0.074607,0.028375,-0.182167,0.044449,0.187511,0.081059
28.000000,0.396525,0.261053,0.165872,0.059259,-0.034644,0.018523,-0.272087,0.067058,0.280229,0.120264
29.000000,0.489400,0.421364,0.278388,0.345785,-0.108357,0.026512,-0.015105,0.007163,0.016717,0.007269
30.000000,0.486866,0.403660,-0.006000,0.225847,-0.052079,0.035694,0.297848,-0.072665,0.306584,0.131234
31.000000,0.429784,0.222085,-0.370047,-0.346517,0.130262,0.038866,0.175336,-0.047721,0.181714,0.078581
32.000000,0.556470,0.309333,-0.115812,-0.352584,0.082962,0.064549,-0.220728,0.054673,0.227398,0.098030
33.000000,0.708995,0.465084,0.354873,0.217376,-0.095414,0.037638,-0.243255,0.060511,0.250668,0.107861
34.000000,0.814751,0.620606,0.218596,0.412977,-0.112383,0.047323,0.131567,-0.032121,0.135431,0.058710
35.000000,0.747812,0.416805,-0.254566,0.032944,0.017463,0.031461,0.349519,-0.087071,0.360201,0.153262
36.000000,0.766608,0.336298,-0.374858,-0.429194,0.143578,0.043785,0.081474,-0.025112,0.085256,0.037027
37.000000,0.902549,0.422680,0.020125,-0.267232,0.050142,0.053315,-0.297878,0.073280,0.306759,0.131306
38.000000,0.999651,0.512389,0.374583,0.166738,-0.066138,0.021700,-0.312790,0.076815,0.322084,0.137643
39.000000,1.011507,0.533772,0.228163,0.184968,-0.042258,0.007364,-0.109489,0.030389,0.113628,0.049303
40.000000,1.008022,0.506575,0.068488,0.139897,-0.043955,-0.004194,0.071454,-0.009480,0.072080,0.031316
41.000000,1.021448,0.526786,-0.019929,0.237305,-0.088119,-0.005293,0.294859,-0.069308,0.302895,0.129704
42.000000,0.908431,0.368673,-0.366974,-0.128425,0.046845,-0.012153,0.325423,-0.086408,0.336699,0.143657
43.000000,0.909266,0.394010,-0.253208,-0.271864,0.084747,-0.002808,0.085247,-0.026716,0.089335,0.038794
44.000000,0.937331,0.435675,-0.031764,-0.223867,0.063753,0.004163,-0.191821,0.041652,0.196291,0.084806
45.000000,0.955322,0.466304,0.200849,-0.012286,0.005407,-0.009269,-0.307846,0.072143,0.316186,0.135208
46.000000,0.985691,0.554253,0.318967,0.208238,-0.059560,-0.019390,-0.176728,0.045874,0.182585,0.078953
47.000000,0.939954,0.510808,0.074665,0.083951,-0.017890,-0.024247,-0.021967,0.008339,0.023497,0.010216
48.000000,0.891575,0.454429,-0.019705,-0.008022,-0.000864,-0.030530,0.013054,-0.000466,0.013062,0.005680
49.000000,0.876297,0.477097,0.045727,0.098080,-0.041458,-0.034394,0.074298,-0.017845,0.076411,0.033194
50.000000,0.852248,0.497366,-0.026303,0.179544,-0.063559,-0.030245,0.241283,-0.060392,0.248726,0.107042
51.000000,0.746443,0.368755,-0.316327,-0.182459,0.065095,-0.027295,0.208976,-0.055047,0.216104,0.093239
52.000000,0.753244,0.405428,-0.147646,-0.262256,0.076674,-0.011239,-0.050346,0.009946,0.051319,0.022305
53.000000,0.788382,0.477929,0.151646,0.013192,-0.013221,-0.018384,-0.168156,0.037398,0.172264,0.074536
54.000000,0.744307,0.441627,0.066948,-0.010914,0.017710,-0.024535,-0.169945,0.035972,0.173710,0.075155
55.000000,0.718532,0.419394,0.094330,-0.009153,0.013097,-0.028018,-0.182544,0.045638,0.188163,0.081337
56.000000,0.772075,0.534200,0.254172,0.250631,-0.087672,-0.025003,-0.022200,0.011060,0.024802,0.010784
57.000000,0.754511,0.535300,-0.012109,0.212965,-0.067680,-0.012487,0.238688,-0.058134,0.245665,0.105752
58.000000,0.661140,0.383251,-0.316826,-0.162243,0.058621,-0.014150,0.235091,-0.060292,0.242699,0.104500
59.000000,0.683363,0.404956,-0.209789,-0.371876,0.113281,0.010811,-0.085868,0.016705,0.087478,0.037990
60.000000,0.762049,0.491161,0.199692,-0.029518,-0.006488,0.002876,-0.283917,0.067044,0.291725,0.125060
61.000000,0.847225,0.642702,0.337551,0.321276,-0.100201,-0.002507,-0.085955,0.021026,0.088489,0.038428
62.000000,0.814612,0.586887,-0.033109,0.172413,-0.038920,-0.001923,0.181617,-0.043708,0.186802,0.080756
63.000000,0.750411,0.445731,-0.245033,-0.125451,0.040532,-0.010919,0.182456,-0.042763,0.187400,0.081011
64.000000,0.744497,0.440773,-0.113956,-0.177521,0.043893,-0.011149,0.005760,-0.003447,0.006713,0.002919
65.000000,0.747593,0.469517,0.058576,-0.027643,0.004628,-0.018320,-0.097975,0.018025,0.099619,0.043246
66.000000,0.721639,0.459967,0.060533,0.022425,0.002808,-0.024779,-0.096982,0.019328,0.098889,0.042930
67.000000,0.677390,0.403149,0.002551,-0.075835,0.033864,-0.026100,-0.136985,0.033147,0.140938,0.061082
68.000000,0.679941,0.425783,0.142011,0.041474,-0.015360,-0.028981,-0.147203,0.037888,0.152001,0.065841
69.000000,0.737551,0.555274,0.216025,0.298225,-0.101542,-0.019235,0.068835,-0.014180,0.070280,0.030535
70.000000,0.670065,0.465773,-0.143431,0.102802,-0.025467,-0.012711,0.280802,-0.070291,0.289466,0.124119
71.000000,0.610214,0.365257,-0.287907,-0.195389,0.064378,-0.011881,0.202252,-0.050933,0.208567,0.090035
72.000000,0.629138,0.401479,-0.090160,-0.167650,0.040762,-0.007138,-0.001760,-0.002075,0.002721,0.001183
73.000000,0.629694,0.415674,0.020532,-0.075391,0.022599,-0.010851,-0.132134,0.025914,0.134651,0.058374
74.000000,0.612679,0.396773,0.049905,-0.054645,0.027655,-0.014766,-0.204966,0.046522,0.210179,0.090721
75.000000,0.603536,0.381123,0.114675,-0.025722,0.014963,-0.018201,-0.249414,0.062194,0.257051,0.110547
76.000000,0.644195,0.460927,0.258490,0.181446,-0.060813,-0.019530,-0.142775,0.038979,0.148000,0.064120
77.000000,0.693562,0.561604,0.152126,0.308165,-0.099029,-0.003324,0.146596,-0.032583,0.150173,0.065055
78.000000,0.623888,0.437497,-0.200338,0.068868,-0.014563,-0.002100,0.340711,-0.084556,0.351047,0.149530
79.000000,0.582764,0.360027,-0.265976,-0.130415,0.038848,-0.006304,0.288205,-0.072683,0.297229,0.127350
80.000000,0.581739,0.367648,-0.191379,-0.226348,0.066906,0.000588,0.076543,-0.025128,0.080562,0.034993
81.000000,0.607693,0.386384,-0.103088,-0.285702,0.088576,0.016481,-0.218667,0.046604,0.223578,0.096411
82.000000,0.663777,0.429322,0.187835,-0.050933,0.010632,0.008607,-0.389065,0.094944,0.400482,0.169524
83.000000,0.774761,0.599767,0.448525,0.319416,-0.106387,0.003545,-0.201048,0.056218,0.208760,0.090118
84.000000,0.805845,0.640501,0.121118,0.262788,-0.073606,0.011998,0.124672,-0.026635,0.127485,0.055285
85.000000,0.736772,0.471121,-0.231303,-0.058560,0.024196,-0.000691,0.212459,-0.051539,0.218621,0.094308
86.000000,0.724639,0.430437,-0.193396,-0.229052,0.066364,-0.001059,0.034025,-0.010824,0.035705,0.015522
87.000000,0.745257,0.455730,0.027913,-0.125625,0.031852,-0.004025,-0.158684,0.034344,0.162358,0.070289
88.000000,0.812379,0.581415,0.262902,0.249855,-0.081704,-0.013342,-0.054478,0.011865,0.055755,0.024232
89.000000,0.846226,0.652412,0.024552,0.348354,-0.100673,0.003483,0.293606,-0.071546,0.302197,0.129414
90.000000,0.735379,0.427835,-0.427064,-0.120284,0.050623,-0.003946,0.382266,-0.095059,0.393908,0.166888
91.000000,0.820240,0.480258,-0.383689,-0.592555,0.188240,0.044556,-0.061037,0.004756,0.061222,0.026605
92.000000,1.018926,0.567264,0.198130,-0.325099,0.050762,0.067143,-0.553605,0.137549,0.570437,0.234809
93.000000,1.187527,0.697715,0.761968,0.265629,-0.103335,0.023387,-0.523886,0.136446,0.541363,0.224071
94.000000,1.469294,1.107466,0.649267,0.548560,-0.167354,0.033094,-0.032128,0.026288,0.041512,0.018046
95.000000,1.473877,0.986116,-0.247926,0.299075,-0.080234,0.019775,0.424680,-0.100951,0.436514,0.183839
96.000000,1.339459,0.707227,-0.770060,-0.139136,0.038980,-0.017607,0.478980,-0.123223,0.494576,0.206397
97.000000,1.319348,0.785529,-0.537921,-0.260973,0.062094,-0.029936,0.243241,-0.070237,0.253179,0.108918
98.000000,1.292935,0.844698,-0.174678,-0.343873,0.108753,-0.023727,-0.105083,0.009486,0.105510,0.045794
99.000000,1.255040,0.808642,0.275021,-0.220128,0.079947,-0.023260,-0.416149,0.091508,0.426091,0.179722
100.000000,1.219295,0.847624,0.652023,0.125081,-0.020072,-0.048038,-0.443268,0.103177,0.455118,0.191138
101.000000,1.232669,1.034111,0.559899,0.327136,-0.088314,-0.051546,-0.170248,0.044208,0.175894,0.076091
102.000000,1.151910,0.989070,0.030256,0.203488,-0.061640,-0.049932,0.119399,-0.026368,0.122276,0.053037
103.000000,1.030871,0.854356,-0.267963,0.118863,-0.056409,-0.052826,0.298748,-0.070499,0.306954,0.131387
104.000000,0.884881,0.730557,-0.388589,-0.025337,-0.013785,-0.055760,0.344871,-0.085490,0.355309,0.151269
105.000000,0.783359,0.696534,-0.384324,-0.340059,0.107898,-0.039385,0.112284,-0.036837,0.118172,0.051265
106.000000,0.801066,0.746664,-0.000040,-0.307870,0.092781,-0.012625,-0.252268,0.053231,0.257823,0.110872
107.000000,0.825849,0.788984,0.421634,0.077402,-0.021433,-0.028253,-0.350939,0.078840,0.359686,0.153052
108.000000,0.856163,0.897160,0.397884,0.290352,-0.079096,-0.030303,-0.123801,0.029779,0.127332,0.055219
109.000000,0.796262,0.809460,-0.003821,0.135721,-0.034800,-0.030307,0.104271,-0.023185,0.106818,0.046359
110.000000,0.704832,0.662262,-0.205997,-0.117554,0.032865,-0.034992,0.093191,-0.021846,0.095717,0.041557
111.000000,0.664222,0.634598,-0.048037,-0.128044,0.031538,-0.034052,-0.047299,0.008171,0.048000,0.020864
112.000000,0.673944,0.696915,0.167666,0.159405,-0.056427,-0.037690,-0.004102,-0.003465,0.005370,0.002335
113.000000,0.587972,0.600614,-0.091961,0.013274,0.006879,-0.036173,0.081627,-0.024973,0.085362,0.037073
114.000000,0.529770,0.520708,-0.140501,-0.171637,0.059328,-0.029763,-0.024496,0.005303,0.025063,0.010897
115.000000,0.546297,0.562767,0.129324,0.038988,-0.023427,-0.031134,-0.081865,0.020282,0.084340,0.036630
116.000000,0.544220,0.595837,0.110348,0.174935,-0.056936,-0.027420,0.051861,-0.015957,0.054260,0.023583
117.000000,0.466829,0.486116,-0.142712,-0.031175,0.019556,-0.025507,0.116084,-0.031114,0.120181,0.052133
118.000000,0.434220,0.430545,-0.144090,-0.208774,0.066935,-0.016479,-0.035837,0.008352,0.036797,0.015997
119.000000,0.457552,0.465065,0.096542,-0.045795,0.005146,-0.016210,-0.166991,0.039480,0.171594,0.074249
120.000000,0.466321,0.497762,0.161549,0.110827,-0.032199,-0.019224,-0.116617,0.025006,0.119268,0.051739
121.000000,0.449004,0.482423,0.061614,0.110375,-0.026642,-0.017907,0.009091,-0.002305,0.009379,0.004078
122.000000,0.432001,0.451227,-0.003390,0.088250,-0.029679,-0.016638,0.120537,-0.026633,0.123444,0.053541
123.000000,0.375722,0.358602,-0.149009,-0.131289,0.041044,-0.014517,0.076912,-0.020177,0.079515,0.034539
124.000000,0.372238,0.354224,-0.067482,-0.165072,0.048697,-0.007533,-0.094780,0.020327,0.096935,0.042085
125.000000,0.447258,0.480320,0.221694,0.212032,-0.075795,-0.010468,-0.034521,0.007957,0.035426,0.015401
126.000000,0.413154,0.438392,-0.024336,0.116496,-0.025652,-0.005938,0.144136,-0.038237,0.149122,0.064603
127.000000,0.361582,0.327620,-0.202885,-0.171769,0.062311,-0.004254,0.087303,-0.021467,0.089904,0.039040
128.000000,0.387300,0.347485,-0.025290,-0.128770,0.028901,-0.001219,-0.080034,0.020372,0.082586,0.035870
129.000000,0.393937,0.355197,0.055819,-0.042101,0.010303,-0.004904,-0.169896,0.037560,0.173998,0.075279
130.000000,0.408972,0.385677,0.127120,0.092975,-0.024048,-0.009222,-0.129109,0.030301,0.132617,0.057497
131.000000,0.411103,0.389750,0.088699,0.120262,-0.033857,-0.008879,-0.005340,0.003801,0.006555,0.002850
132.000000,0.390253,0.348538,-0.006881,0.049208,-0.016371,-0.009028,0.084970,-0.018599,0.086982,0.037775
133.000000,0.388767,0.348800,0.004735,0.091254,-0.035296,-0.009352,0.169067,-0.040820,0.173925,0.075247
134.000000,0.338563,0.276684,-0.137498,-0.077501,0.027057,-0.008942,0.162310,-0.043151,0.167948,0.072686
135.000000,0.325688,0.250384,-0.179067,-0.264316,0.086747,0.005351,-0.048527,0.007803,0.049150,0.021364
136.000000,0.378705,0.311207,0.048921,-0.090058,0.018549,0.007609,-0.234753,0.056793,0.241525,0.104005
137.000000,0.445976,0.418140,0.248455,0.212229,-0.070984,0.002680,-0.137620,0.034468,0.141871,0.061483
138.000000,0.446701,0.421185,0.074657,0.176545,-0.045624,0.007047,0.080494,-0.018611,0.082618,0.035884
139.000000,0.402236,0.314851,-0.120726,-0.050193,0.020946,0.002543,0.132293,-0.030593,0.135784,0.058862
140.000000,0.392018,0.273527,-0.124643,-0.196529,0.056903,0.005848,-0.021075,0.004464,0.021543,0.009367
141.000000,0.430556,0.324935,0.074566,-0.009450,-0.006383,0.000726,-0.121839,0.027767,0.124963,0.054197
142.000000,0.477155,0.413402,0.164701,0.222339,-0.069378,-0.000184,0.019977,-0.006117,0.020893,0.009084
143.000000,0.434802,0.341756,-0.069622,0.063112,-0.008196,0.000046,0.168484,-0.041918,0.173620,0.075117
144.000000,0.398162,0.252987,-0.192560,-0.211436,0.070219,0.003480,0.059656,-0.014479,0.061388,0.026677
145.000000,0.435282,0.292175,0.000533,-0.115334,0.023083,0.005152,-0.117898,0.028587,0.121314,0.052622
146.000000,0.469063,0.350864,0.135592,0.098931,-0.034365,-0.002262,-0.108139,0.023428,0.110648,0.048015
147.000000,0.464649,0.353869,0.060252,0.121970,-0.029534,-0.003692,0.019764,-0.005573,0.020535,0.008929
