time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,-0.021088,-0.042324,-0.116205,-0.148972,0.049800,0.004766,-0.098196,0.022940,0.100840,0.043774
2.000000,0.029151,0.033809,0.071514,0.057755,-0.026057,0.003030,-0.131624,0.033816,0.135898,0.058911
3.000000,0.092078,0.164390,0.201940,0.284742,-0.091182,0.015372,0.083606,-0.018628,0.085656,0.037200
4.000000,0.038096,0.090456,-0.045872,0.044836,0.002403,0.020324,0.249389,-0.062588,0.257123,0.110577
5.000000,0.007968,0.009499,-0.212354,-0.293086,0.100213,0.031335,0.076498,-0.020452,0.079185,0.034396
6.000000,0.078618,0.092570,-0.031248,-0.141063,0.024222,0.036457,-0.156874,0.038884,0.161621,0.069972
7.000000,0.122975,0.163160,0.091616,0.086213,-0.034187,0.026572,-0.166594,0.038583,0.171004,0.073996
8.000000,0.136462,0.190125,0.089715,0.147788,-0.038618,0.024147,-0.027105,0.007809,0.028207,0.012264
9.000000,0.123038,0.151043,0.010556,0.050077,-0.010686,0.020943,0.076857,-0.015367,0.078378,0.034046
10.000000,0.117288,0.124052,-0.007835,-0.003947,-0.002126,0.016349,0.097932,-0.022614,0.100509,0.043631
11.000000,0.114596,0.118425,-0.008303,-0.003608,-0.000788,0.012318,0.093255,-0.025101,0.096574,0.041928
12.000000,0.103433,0.101919,-0.044296,-0.039543,0.015874,0.009873,0.065189,-0.018966,0.067892,0.029499
13.000000,0.094102,0.077102,-0.093687,-0.129283,0.043647,0.011886,-0.039018,0.007962,0.039822,0.017311
14.000000,0.116919,0.100335,-0.019795,-0.072014,0.017669,0.011675,-0.148390,0.036824,0.152891,0.066223
15.000000,0.138191,0.130171,0.053894,0.031202,-0.012723,0.007859,-0.162059,0.040149,0.166958,0.072262
16.000000,0.133255,0.117186,0.018925,0.012946,-0.000933,0.005761,-0.138186,0.034945,0.142536,0.061770
17.000000,0.168630,0.172877,0.127608,0.148234,-0.050160,0.006211,-0.034016,0.012442,0.036220,0.015746
18.000000,0.218701,0.273915,0.153899,0.284380,-0.089172,0.021406,0.223355,-0.052653,0.229477,0.098910
19.000000,0.153325,0.166711,-0.124594,0.006098,0.014904,0.022046,0.362751,-0.092710,0.374411,0.159028
20.000000,0.135606,0.111419,-0.203792,-0.235114,0.082639,0.027912,0.207824,-0.056003,0.215237,0.092871
21.000000,0.183092,0.157702,-0.122186,-0.233157,0.065501,0.039997,-0.059282,0.009740,0.060077,0.026108
22.000000,0.229130,0.191858,-0.072571,-0.179239,0.046214,0.041848,-0.287100,0.068339,0.295121,0.126473
23.000000,0.279906,0.228612,0.093355,-0.012140,-0.006781,0.030398,-0.378264,0.097124,0.390534,0.165533
24.000000,0.365833,0.341507,0.310910,0.245138,-0.088496,0.026981,-0.218971,0.063468,0.227984,0.098278
25.000000,0.448972,0.461063,0.214912,0.331549,-0.102786,0.043714,0.116386,-0.022186,0.118482,0.051399
26.000000,0.398932,0.326049,-0.145330,0.040047,0.004818,0.036144,0.300051,-0.076675,0.309693,0.132522
27.000000,0.386918,0.243995,-0.232105,-0.208238,0.073700,0.031755,0.179635,-0.049070,0.186217,0.080506
28.000000,0.436996,0.277791,-0.066553,-0.139547,0.035370,0.029254,-0.013156,-0.000516,0.013166,0.005725
29.000000,0.493469,0.349930,0.107095,0.127621,-0.044234,0.015732,0.003525,-0.004317,0.005573,0.002423
30.000000,0.481527,0.327080,-0.011591,0.109006,-0.023104,0.010129,0.136358,-0.036143,0.141067,0.061137
31.000000,0.438179,0.224518,-0.176510,-0.160622,0.059727,0.008271,0.082814,-0.020787,0.085383,0.037082
32.000000,0.462072,0.223197,-0.114639,-0.275364,0.077508,0.022097,-0.174529,0.042909,0.179726,0.077731
33.000000,0.510982,0.246573,0.012341,-0.223236,0.051673,0.030833,-0.451589,0.111272,0.465096,0.195026
34.000000,0.665399,0.461825,0.502185,0.332272,-0.124120,0.021939,-0.334105,0.089545,0.345897,0.147425
35.000000,0.893158,0.792870,0.330021,0.573324,-0.166923,0.067318,0.198097,-0.038969,0.201894,0.087195
36.000000,0.820656,0.522895,-0.385821,0.109681,0.004263,0.053263,0.540954,-0.138690,0.558450,0.230405
37.000000,0.850451,0.415946,-0.582204,-0.369807,0.140510,0.047738,0.340931,-0.099179,0.355064,0.151169
38.000000,1.067131,0.554779,-0.255773,-0.502087,0.141677,0.085619,-0.163755,0.028053,0.166141,0.071911
39.000000,1.229090,0.609244,0.346680,-0.000560,-0.027778,0.044298,-0.401022,0.099191,0.413107,0.174566
40.000000,1.348019,0.762460,0.499845,0.350890,-0.108675,0.016516,-0.166134,0.048371,0.173033,0.074865
41.000000,1.293037,0.658262,0.025181,0.095370,-0.014524,-0.005814,0.065031,-0.011213,0.065991,0.028674
42.000000,1.250510,0.591844,-0.083098,0.053065,-0.029944,-0.026906,0.146464,-0.030772,0.149662,0.064835
43.000000,1.185651,0.562506,-0.134075,0.072482,-0.039902,-0.038671,0.221820,-0.056506,0.228904,0.098668
44.000000,1.069920,0.477331,-0.304947,-0.250070,0.086503,-0.036639,0.093855,-0.032019,0.099166,0.043050
45.000000,1.064248,0.521747,-0.036863,-0.268192,0.084664,-0.019551,-0.201758,0.044632,0.206636,0.089214
46.000000,1.060173,0.554878,0.277014,-0.032627,0.012855,-0.028059,-0.354209,0.082031,0.363584,0.154637
47.000000,1.089750,0.691512,0.419842,0.262386,-0.074398,-0.035702,-0.197897,0.048468,0.203746,0.087983
48.000000,1.078738,0.742811,0.122334,0.261142,-0.075881,-0.028670,0.099401,-0.020484,0.101490,0.044055
49.000000,0.983295,0.611498,-0.215153,0.047945,-0.021125,-0.033476,0.258222,-0.060254,0.265159,0.113953
50.000000,0.903196,0.544114,-0.251482,-0.081558,0.010308,-0.039353,0.230259,-0.057064,0.237225,0.102188
51.000000,0.840733,0.532408,-0.177647,-0.147763,0.038892,-0.038416,0.095522,-0.029586,0.099999,0.043410
52.000000,0.796374,0.529368,-0.076757,-0.179261,0.060948,-0.031607,-0.093078,0.014855,0.094256,0.040925
53.000000,0.780854,0.548281,0.123066,-0.035639,0.017335,-0.033619,-0.203974,0.045479,0.208983,0.090212
54.000000,0.762560,0.568854,0.199458,0.092010,-0.021235,-0.037964,-0.162078,0.037946,0.166461,0.072049
55.000000,0.712962,0.532328,0.089845,0.046629,-0.006244,-0.038521,-0.088465,0.021350,0.091005,0.039517
56.000000,0.702515,0.553188,0.103400,0.141826,-0.048858,-0.036484,0.027139,-0.004017,0.027435,0.011928
57.000000,0.652552,0.509255,-0.045727,0.083601,-0.030759,-0.032632,0.151223,-0.036993,0.155682,0.067422
58.000000,0.577746,0.420723,-0.185880,-0.131954,0.042529,-0.029565,0.105575,-0.028355,0.109316,0.047440
59.000000,0.560626,0.419620,-0.074884,-0.167626,0.050110,-0.021388,-0.067966,0.013687,0.069330,0.030123
60.000000,0.575094,0.465506,0.122652,0.031839,-0.012852,-0.024346,-0.128207,0.028230,0.131278,0.056920
61.000000,0.565495,0.481127,0.103212,0.115916,-0.030714,-0.024900,-0.036978,0.006921,0.037620,0.016355
62.000000,0.548623,0.470569,0.025811,0.125490,-0.037874,-0.022109,0.101619,-0.023113,0.104214,0.045234
