time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.007217,0.005851,0.014645,0.021731,-0.019325,0.000236,0.014206,-0.001470,0.014282,0.004284
2.000000,0.073121,0.080638,0.092004,0.146919,-0.138244,0.014191,0.113873,-0.022240,0.116024,0.034729
3.000000,0.033625,0.061377,-0.022650,0.033694,-0.030109,0.018053,0.173308,-0.090464,0.195498,0.058276
4.000000,0.002752,0.088544,-0.212500,-0.209568,0.333942,0.074838,0.052038,-0.079462,0.094985,0.028453
5.000000,0.167055,0.107001,0.039921,-0.149858,0.138626,0.073521,-0.095086,0.107900,0.143818,0.042997
6.000000,0.416372,0.139632,0.332005,0.098051,-0.456829,0.100258,-0.075457,0.144226,0.162773,0.048616
7.000000,0.493458,0.108299,-0.304078,0.001204,-0.065635,0.101248,-0.032641,-0.090792,0.096481,0.028899
8.000000,0.306656,0.057335,-0.221163,-0.050982,0.405507,0.088114,-0.055197,-0.080693,0.097765,0.029283
9.000000,0.654820,0.088073,0.360353,0.046088,0.002823,0.089942,-0.043405,0.122777,0.130224,0.038957
10.000000,0.922459,0.090616,0.306349,0.126986,-0.447467,0.098307,0.037231,0.069254,0.078627,0.023564
11.000000,0.841221,0.033033,-0.466997,-0.017362,0.126175,0.109225,0.065781,-0.156397,0.169668,0.050656
12.000000,0.754474,-0.015193,-0.117381,-0.009166,0.377244,0.085690,0.058576,-0.057076,0.081785,0.024508
13.000000,1.119177,0.049156,0.469092,0.108054,-0.258277,0.115716,0.116865,0.099155,0.153262,0.045799
14.000000,1.129237,-0.004883,-0.130740,-0.065600,-0.198035,0.102871,0.100601,-0.058410,0.116328,0.034820
15.000000,1.116906,0.108818,-0.314377,-0.364945,0.460640,0.219976,-0.111748,-0.076712,0.135545,0.040539
16.000000,1.320802,0.028054,0.555001,-0.037538,0.019499,0.226259,-0.226503,0.178836,0.288593,0.085381
17.000000,1.699775,-0.043204,0.367683,0.349662,-0.511596,0.236984,-0.051641,0.092045,0.105542,0.031604
18.000000,1.265020,-0.286301,-0.579096,0.112018,0.177973,0.241716,0.125941,-0.164674,0.207313,0.061749
19.000000,1.033270,-0.465231,-0.006544,-0.074548,0.344226,0.199955,0.125133,-0.041585,0.131862,0.039444
20.000000,1.026203,-0.506293,0.426119,-0.061940,-0.146062,0.181535,0.063934,0.097269,0.116399,0.034841
21.000000,0.937067,-0.505348,0.065591,0.046555,-0.293707,0.156175,0.056271,-0.012264,0.057592,0.017268
22.000000,0.688632,-0.473537,-0.397900,-0.044351,0.265789,0.175327,0.033956,-0.133080,0.137344,0.041074
23.000000,0.654476,-0.489591,0.001416,-0.105414,0.346763,0.155201,-0.022883,0.038074,0.044421,0.013322
24.000000,0.745504,-0.475110,0.410031,-0.037198,-0.345832,0.151996,-0.074615,0.188249,0.202497,0.060335
25.000000,0.804591,-0.452428,-0.118414,0.064977,-0.375996,0.126605,-0.054113,-0.016467,0.056563,0.016960
26.000000,0.251128,-0.445454,-0.373827,0.084082,0.383644,0.095513,0.025198,-0.180543,0.182293,0.054385
27.000000,0.469982,-0.395290,0.245649,0.028470,0.296559,0.066061,0.074046,0.035165,0.081972,0.024564
28.000000,0.587284,-0.404421,0.423218,-0.066085,-0.327705,0.043467,0.036625,0.146634,0.151139,0.045169
29.000000,0.727481,-0.372174,-0.109417,-0.005025,-0.318529,0.037842,0.001689,-0.046241,0.046272,0.013877
30.000000,0.383477,-0.347564,-0.393613,0.041305,0.381276,0.037893,0.026108,-0.174980,0.176917,0.052799
31.000000,0.635168,-0.329079,0.198205,0.010104,0.297083,0.035379,0.049235,0.045921,0.067326,0.020183
32.000000,0.768982,-0.327840,0.440573,-0.027847,-0.386962,0.040678,0.032296,0.154752,0.158086,0.047229
33.000000,0.864744,-0.244285,-0.330870,-0.119197,-0.143533,0.056212,-0.057570,-0.052380,0.077833,0.023326
34.000000,0.643359,-0.206367,-0.311420,-0.019445,0.300441,0.064565,-0.096386,-0.077245,0.123519,0.036962
35.000000,0.755630,-0.215502,0.169459,-0.013498,0.193332,0.065102,-0.098724,0.090080,0.133644,0.039974
36.000000,0.920087,-0.191521,0.396807,0.065405,-0.357998,0.098459,-0.059747,0.146973,0.158653,0.047396
37.000000,1.125905,-0.117760,-0.093715,0.389319,-0.372411,0.099640,0.123251,-0.130244,0.179316,0.053507
38.000000,0.401407,-0.251968,-0.335318,0.155022,0.508610,0.089728,0.320317,-0.280569,0.425819,0.123920
39.000000,0.818247,-0.498980,0.280704,-0.494773,0.442210,-0.021438,0.192495,0.094136,0.214280,0.063793
40.000000,0.528915,-0.482910,0.326514,-0.432833,-0.537931,-0.124035,-0.220063,0.270909,0.349026,0.102595
41.000000,0.739719,-0.397829,-0.531577,0.122327,-0.305962,-0.192251,-0.312114,-0.063344,0.318477,0.093936
42.000000,-0.080784,-0.063816,-0.176779,0.379731,0.388042,-0.347564,-0.031237,-0.183863,0.186498,0.055626
43.000000,0.134575,-0.041650,0.276351,0.142684,0.224768,-0.296149,0.156976,0.039366,0.161837,0.048339
44.000000,0.234858,-0.066626,0.300604,-0.207741,-0.215470,-0.295631,0.072639,0.123257,0.143069,0.042774
45.000000,0.347504,-0.018374,0.113336,-0.059777,-0.352676,-0.225282,-0.002993,-0.002859,0.004139,0.001242
46.000000,0.202769,0.015185,-0.295623,0.076214,0.191460,-0.213090,0.023989,-0.160143,0.161930,0.048367
47.000000,0.217094,0.026905,-0.134095,0.014097,0.452820,-0.162336,0.044487,-0.025987,0.051521,0.015449
48.000000,0.409535,0.004180,0.308674,-0.158196,-0.189494,-0.206683,-0.041671,0.191960,0.196431,0.058551
49.000000,0.644452,0.036602,0.182735,-0.058594,-0.501202,-0.180623,-0.107544,0.042158,0.115512,0.034577
50.000000,0.291274,0.082020,-0.446901,0.101718,0.383490,-0.231911,-0.066984,-0.205378,0.216025,0.064305
51.000000,0.556617,0.134302,0.106596,0.121608,0.418955,-0.201740,0.025045,0.036257,0.044066,0.013216
52.000000,0.939274,0.236038,0.610526,0.084412,-0.674664,-0.149858,0.123193,0.201168,0.235892,0.070113
53.000000,1.007608,0.326099,-0.731104,-0.221372,0.072873,-0.080473,0.019691,-0.173458,0.174572,0.052106
54.000000,1.025325,0.438697,-0.172848,-0.121498,0.566510,-0.039530,-0.101239,-0.034611,0.106992,0.032036
55.000000,1.423816,0.549584,0.841171,0.137918,-0.458580,0.003229,-0.058914,0.225455,0.233025,0.069277
56.000000,1.846831,0.503533,-0.381210,0.141363,-0.352691,-0.025547,0.065026,-0.100266,0.119506,0.035766
57.000000,1.034057,0.407317,-0.491451,-0.108845,0.590212,-0.023537,0.030584,-0.199306,0.201639,0.060083
58.000000,1.496236,0.343139,0.722757,-0.046696,0.150405,-0.040971,-0.036826,0.135572,0.140485,0.042007
59.000000,1.612543,0.391327,0.474002,0.096884,-0.493507,-0.056501,0.018331,0.109329,0.110855,0.033188
60.000000,1.472085,0.435797,-0.734527,-0.118131,0.159452,-0.056968,-0.011627,-0.138696,0.139182,0.041620
61.000000,1.372431,0.509575,-0.051973,0.003193,0.292771,-0.085399,-0.053446,0.005342,0.053712,0.016106
62.000000,1.328487,0.515580,0.435050,0.017819,-0.154972,-0.119839,-0.048427,0.128733,0.137540,0.041132
63.000000,1.191163,0.520469,0.046116,-0.041233,-0.265895,-0.133982,-0.058044,0.020704,0.061626,0.018476
