time,u,v,w,p,q,r,phi,theta,Xacc,GZ
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,-0.007331,-0.014567,-0.033162,-0.042633,0.014286,0.000640,-0.028146,0.006565,0.028901,0.012566
2.000000,0.020102,0.033000,0.071282,0.082035,-0.029206,0.000246,0.005504,-0.000386,0.005518,0.002399
3.000000,0.020746,0.046812,0.053097,0.094248,-0.027758,0.003022,0.107159,-0.026322,0.110344,0.047884
4.000000,-0.010346,-0.004761,-0.056752,-0.052585,0.021421,0.004051,0.117681,-0.029290,0.121271,0.052603
5.000000,-0.010873,-0.012463,-0.051263,-0.094687,0.027193,0.005897,0.029762,-0.007521,0.030698,0.013346
6.000000,0.001144,0.007630,-0.018429,-0.047110,0.011219,0.005752,-0.046888,0.009775,0.047896,0.020819
7.000000,0.002655,0.011502,-0.033674,-0.037424,0.013674,0.005170,-0.094158,0.021318,0.096541,0.041914
8.000000,0.007261,0.011603,-0.029358,-0.036722,0.013055,0.004715,-0.136265,0.033947,0.140430,0.060863
9.000000,0.027630,0.038226,0.044359,0.041802,-0.015675,0.003275,-0.126187,0.033029,0.130438,0.056558
10.000000,0.058532,0.096932,0.122591,0.161014,-0.052995,0.006726,0.000269,0.002415,0.002430,0.001057
11.000000,0.057533,0.111527,0.067768,0.142339,-0.040550,0.013086,0.171264,-0.041117,0.176131,0.076192
12.000000,0.023635,0.056031,-0.042016,-0.010766,0.009263,0.012575,0.232017,-0.057504,0.239037,0.102954
13.000000,0.000368,0.007847,-0.140616,-0.207678,0.068321,0.018925,0.088995,-0.024856,0.092401,0.040122
14.000000,0.034717,0.052445,-0.079470,-0.159222,0.042043,0.025482,-0.115598,0.025981,0.118482,0.051399
15.000000,0.084781,0.132227,0.081372,0.077892,-0.030578,0.018695,-0.140153,0.033372,0.144071,0.062430
16.000000,0.089617,0.145246,0.062225,0.108075,-0.027921,0.016942,-0.031011,0.008245,0.032088,0.013951
17.000000,0.064325,0.085311,-0.045778,-0.042013,0.017962,0.014523,-0.006543,0.004113,0.007728,0.003361
18.000000,0.069583,0.073435,-0.025947,-0.070374,0.015896,0.012683,-0.072953,0.020101,0.075672,0.032873
19.000000,0.090564,0.104864,0.048726,0.030878,-0.015401,0.009010,-0.086234,0.020878,0.088725,0.038530
20.000000,0.112899,0.153023,0.096835,0.143555,-0.043799,0.009430,0.023300,-0.005695,0.023986,0.010429
21.000000,0.120463,0.178419,0.069017,0.165564,-0.046723,0.014609,0.200938,-0.048428,0.206691,0.089237
22.000000,0.070741,0.088132,-0.109043,-0.076062,0.032440,0.013926,0.229581,-0.057576,0.236691,0.101962
23.000000,0.066805,0.063169,-0.170445,-0.263427,0.083122,0.026245,0.018780,-0.007869,0.020362,0.008853
