horizon_s,rmse_deg,mae_deg,r2
1,1.6070369902102364,1.2034200391809295,0.9318584864805587
2,2.053152259169139,1.5500864957917708,0.8887426416921327
3,3.2716091787727777,2.458192033094087,0.7174899743227312
4,4.65552724881257,3.5254849015632352,0.4281069452312254
5,4.6288678512011305,3.5159376564646254,0.4346329237875497
overall,3.481430173195646,2.4506242252189288,0.6801558039269551
